pos	3pG>A
1	0.0228446669151712
2	0.0303978853644964
3	0.0188771458244242
4	0.0171754488301251
5	0.0208677685950413
6	0.0265682147539852
7	0.0243935039764753
8	0.0221528861154446
9	0.0242775318927363
10	0.0222853820812609
11	0.0243547570850202
12	0.0220667726550079
13	0.0251572327044025
14	0.0245528559523046
15	0.02093366724459
16	0.0248959958398336
17	0.0218174670772456
18	0.0237484376027893
19	0.0228706624605678
20	0.0218373973387662
21	0.0229147571035747
22	0.0231415643180349
23	0.0239007598882899
24	0.0248484444740524
25	0.0254704428815814
