"","Position","C.T","G.A"
"1",1,0.433066592959524,0.281764043268171
"2",2,0.430557766393373,0.28353382426024
"3",3,0.422262179194127,0.296430837173937
"4",4,0.413851868493514,0.309080315990336
"5",5,0.407334367056827,0.318431823165152
"6",6,0.402069311387469,0.32570374024958
"7",7,0.398744192920404,0.330233263630296
"8",8,0.396362175198762,0.333463973130781
"9",9,0.395548399237793,0.334696431667116
"10",10,0.39338098851364,0.337543803288121
"11",11,0.391627966409556,0.339828432003715
"12",12,0.390439911822158,0.341397304818213
"13",-12,0.345569847718157,0.386265054073031
"14",-11,0.347758453264933,0.384256066923778
"15",-10,0.348952830916695,0.383067562676557
"16",-9,0.346462919458406,0.385042271255506
"17",-8,0.342862066639076,0.38789777903307
"18",-7,0.334844795351055,0.394221526455033
"19",-6,0.327148369534384,0.399970774523728
"20",-5,0.325878248177907,0.400731648091525
"21",-4,0.328249918611834,0.398788385716413
"22",-3,0.32381369881654,0.402091691254156
"23",-2,0.314831518678827,0.408894024131943
"24",-1,0.312820298356635,0.411838879048819
