pos	5pC>T
1	0.00651176202032823
2	0.0119781312127237
3	0.00932702895265237
4	0.0103728178164663
5	0.0114234307634858
6	0.0154820174505214
7	0.016398286305215
8	0.0121960597345473
9	0.014711681378348
10	0.0158617502393292
11	0.0128191797507464
12	0.014406729980068
13	0.0153965407179986
14	0.016649497030663
15	0.0164547494390426
16	0.015940077688534
17	0.0151697042453345
18	0.016799736474722
19	0.0149880741709625
20	0.014171025422698
21	0.0134954445100905
22	0.0172192397543203
23	0.016608592874576
24	0.0166549268216326
25	0.0157283370927895
