"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0529867122904989,0.000422821121575126,0.000689283431284303,0.254679035950069,0.43231405546921,-6236.67080080142
"Std.",0.000233083380688637,0.000225333330883578,0.00271407079350863,0.251618888035918,0.00233035678778657,2.23554831579192
"Acceptance ratio",0.23048,0.27916,0.14184,0.38534,0.20406,0.78404
"0%",0.0520865863459362,9.50477311611035e-08,1.2646484039017e-10,8.33633433136182e-05,0.423858549667774,-6250.35436163772
"2.5%",0.0525375911430447,7.77259328985045e-06,5.24422748237738e-07,0.0806499461747393,0.427921554942887,-6241.91342086228
"5%",0.052607220403308,1.76981552300583e-05,8.20148648745103e-07,0.0940799243291636,0.42856686435698,-6240.91618382573
"7.5%",0.0526525821397049,3.16242260088724e-05,1.41331432421398e-06,0.103301942367796,0.428992501422782,-6240.31026096219
"10%",0.0526894056761585,5.05413940245201e-05,2.23210139308024e-06,0.10969439191057,0.429325529919015,-6239.874653886
"12.5%",0.05271740494395,8.8886308606416e-05,2.67302047333736e-06,0.11529075978485,0.429635186570019,-6239.51245447268
"15%",0.0527431732505423,0.000148988483631767,3.38244025936016e-06,0.119989692062292,0.429889274602187,-6239.17442634288
"17.5%",0.0527666146289738,0.000187513257790167,4.28924314729108e-06,0.124114504149174,0.430141608804568,-6238.85511437983
"20%",0.0527897064935594,0.000220294118654549,5.00074134330978e-06,0.127926701739835,0.430334752544609,-6238.55815516963
"22.5%",0.0528072375056771,0.000252262840140407,5.86317032013377e-06,0.131561181995322,0.430531726913851,-6238.2754924137
"25%",0.0528247087165087,0.000276979640302662,6.74304670870824e-06,0.134991640580657,0.430691279722014,-6238.01582956909
"27.5%",0.0528424362452838,0.000300045984317823,7.22850889292319e-06,0.138300077383059,0.430879673128364,-6237.78416026346
"30%",0.0528613232755904,0.000321557887375761,8.10773567807516e-06,0.141534729951305,0.431026872474026,-6237.54565127394
"32.5%",0.0528778424124107,0.000341093024713698,9.10552999077159e-06,0.144921708033845,0.431182172643194,-6237.31179330881
"35%",0.0528947102528094,0.000359022114989656,9.99519873393591e-06,0.14835065291808,0.43132424962698,-6237.11058496078
"37.5%",0.0529113414233988,0.000373176043274254,1.11285644740248e-05,0.151626684753558,0.431479985948167,-6236.9066554216
"40%",0.0529270126721328,0.000387526725881746,1.21110730578671e-05,0.154869928052592,0.431629977783614,-6236.73300017869
"42.5%",0.0529420145474816,0.000401524314881923,1.28594593757327e-05,0.158247817679604,0.431801893025821,-6236.57160452703
"45%",0.0529558988855114,0.000414875921751059,1.4058845626705e-05,0.161347332545954,0.431953199129966,-6236.42019433536
"47.5%",0.0529714645662143,0.000429360862432152,1.53304332343304e-05,0.164664235521503,0.432111767218612,-6236.27368367125
"50%",0.0529851313564604,0.000442653648848617,1.68420719819154e-05,0.168185919382516,0.432269250459385,-6236.14646922425
"52.5%",0.0530009004722483,0.000455220250512916,1.79380110942409e-05,0.171582168291228,0.432428214927208,-6236.01776081867
"55%",0.0530138750353795,0.000468688531737943,1.92612211540874e-05,0.175455673850399,0.432584858482013,-6235.88547866521
"57.5%",0.053030322240079,0.000482768258046812,2.07694136717512e-05,0.179116005579058,0.432736379673426,-6235.76624373071
"60%",0.0530464908898974,0.000495663468746756,2.22683815805521e-05,0.182953563747176,0.432908615852297,-6235.64796470665
"62.5%",0.0530614707785095,0.000509163023936526,2.41276065616696e-05,0.187355570773237,0.433044761511712,-6235.52377042165
"65%",0.0530750327361815,0.000523412762988111,2.68755754119784e-05,0.192156034115374,0.433215070232657,-6235.40814943351
"67.5%",0.053091339987306,0.000538075966365439,2.90687317343587e-05,0.19724153600909,0.433367388720789,-6235.29026574602
"70%",0.0531095486478736,0.0005520346873096,3.1784871369898e-05,0.202932983953228,0.433533874779585,-6235.18202957667
"72.5%",0.0531280781082624,0.000568743233649533,3.49967924381878e-05,0.209817664167193,0.433702996419571,-6235.06951379706
"75%",0.0531449328526331,0.00058221805946029,3.95158282406565e-05,0.217779460516036,0.433896760125362,-6234.95612726693
"77.5%",0.0531607014914705,0.000597859920386982,4.35810233512451e-05,0.227422596154388,0.43410626503701,-6234.8490950751
"80%",0.0531823822884958,0.000614762107105634,4.91182179299939e-05,0.23877678451534,0.434303239059403,-6234.74066426224
"82.5%",0.0532042243541033,0.000632822292038908,5.5848805658861e-05,0.256311942767117,0.434526871241106,-6234.6264070533
"85%",0.053227275088403,0.000652236189948956,6.44640320295245e-05,0.286653064309817,0.434769975539702,-6234.51134935571
"87.5%",0.053255487953291,0.000671612953037663,7.80986283382442e-05,0.352078860811727,0.435032014747451,-6234.38752559533
"90%",0.0532917825726681,0.000695139721285635,0.00011613618800312,0.748209893306506,0.435331669958481,-6234.24434624006
"92.5%",0.0533307146170607,0.000729735949546149,0.000949889674824135,0.977806115940059,0.435748090422245,-6234.08839164053
"95%",0.0533757577198679,0.000771245075080089,0.00589001311854326,0.995825625875145,0.436272241150351,-6233.90735762918
"97.5%",0.053449016066873,0.000837184978126873,0.011340878859795,0.998650316767742,0.436992095075537,-6233.69377929058
"100%",0.0538951861491834,0.00129571431563658,0.0199244846754712,0.999911647643483,0.44101509030312,-6233.07036336232
