pos	3pG>A
1	0.0112595552870652
2	0.0146601989318438
3	0.00996323579658052
4	0.00985406386393293
5	0.00996722326889824
6	0.0127560598598589
7	0.0126928953958963
8	0.00979129781640646
9	0.0124673360581203
10	0.0129290124035954
11	0.0133723379358764
12	0.0143779328513247
13	0.0141419554602834
14	0.013478461589716
15	0.0130605469402163
16	0.015248024443696
17	0.0132265975028886
18	0.0177400378042665
19	0.0136410548584291
20	0.0154586452182807
21	0.0171290688227596
22	0.0155514865464923
23	0.0143193010175361
24	0.0142914074993316
25	0.0155716189843647
