"","Position","C.T","G.A"
"1",1,0.762877092633114,0.437244170852647
"2",2,0.755507811584122,0.44042319397585
"3",3,0.745104767648884,0.45763880062236
"4",4,0.733786567775677,0.475692531895021
"5",5,0.720799112100931,0.496252329756256
"6",6,0.704842891213973,0.521015994608498
"7",7,0.685776355493518,0.547081725416317
"8",8,0.668162934225629,0.564678131492773
"9",9,0.661797907360257,0.561513848799715
"10",10,0.661777785511118,0.548079917226379
"11",11,0.666933793123462,0.524670832954125
"12",12,0.673938547997129,0.494980177668956
"13",-12,0.545931339187748,0.646997439124675
"14",-11,0.555836967414106,0.648385470924048
"15",-10,0.56415403750634,0.65099068731155
"16",-9,0.571971818697154,0.654198175176579
"17",-8,0.579646973606577,0.657802856186861
"18",-7,0.577996039777921,0.667640833344679
"19",-6,0.571577923903301,0.680138986070724
"20",-5,0.560175309542955,0.694580948611831
"21",-4,0.543063987920718,0.710337012545014
"22",-3,0.522796947767313,0.725614847655613
"23",-2,0.512852950588756,0.73644785733714
"24",-1,0.525531648674984,0.740626267810543
