"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0334752422682028,0.0166299746720824,0.0483705719314484,0.060283563979965,0.951167005483388,-36994.3759460386
"Std.",0.000118948336350874,0.00496714248135498,0.004589546156249,0.0254846932319417,0.0038979230617802,1.68391278156572
"Acceptance ratio",0.22996,0.20776,0.17278,0.26358,0.28186,0.7303
"0%",0.0330129609475676,0.00263155614805471,0.0398113226166885,0.0212179410031285,0.936068856524935,-37007.6746867718
"2.5%",0.0332388710464434,0.00599389974208578,0.0425423429548105,0.0265341173339779,0.94346942348192,-36998.4224003517
"5%",0.0332789943504287,0.00686617354266839,0.0429705510131999,0.0280937606654084,0.944691222429717,-36997.5698803423
"7.5%",0.0333050190448708,0.00786422256967802,0.0432724269518355,0.0290395503751913,0.945492416626956,-36997.0364217901
"10%",0.0333233029713425,0.00867801561356824,0.0435317875494567,0.0301862680613849,0.946167165891238,-36996.6409659599
"12.5%",0.0333383227452436,0.00951991064529328,0.0437778428610572,0.0315336931916107,0.946629388913821,-36996.3379920265
"15%",0.0333515406322801,0.0103132417995395,0.0440021328036053,0.0331885491993065,0.947074576760251,-36996.0688378175
"17.5%",0.0333640740678187,0.011045215242912,0.0442447473225646,0.0345651689527413,0.947520407851059,-36995.8430576799
"20%",0.0333748765958421,0.0116854873410701,0.0444415769261195,0.0359170539996107,0.947843977324145,-36995.644650653
"22.5%",0.0333847767341402,0.0124731106623661,0.044654162733904,0.037352017102119,0.948204085096746,-36995.4650308394
"25%",0.0333934390541409,0.0130522022178431,0.0448800306447405,0.0387854616754032,0.948518196318267,-36995.2876448411
"27.5%",0.0334029047281987,0.0137431344197394,0.0450524293092677,0.0403213074595814,0.948785490518585,-36995.1423581065
"30%",0.0334127549004033,0.0143221270084273,0.0452601456562332,0.0422461332214588,0.949064530632351,-36994.9994388514
"32.5%",0.0334222163720686,0.0150343422449409,0.0454442715921584,0.0441713897093216,0.94936082977778,-36994.8734690039
"35%",0.0334294666971255,0.0155528561677633,0.0456202595852721,0.0464484292452035,0.949599433097553,-36994.7484024973
"37.5%",0.0334374646661524,0.0161200933933899,0.0457902289599428,0.0483971014455715,0.949881301465931,-36994.6278376096
"40%",0.0334450882734423,0.0167197078038736,0.0459727524138482,0.0505272246292683,0.950172763159815,-36994.5117931916
"42.5%",0.0334520294151367,0.0172033641784801,0.0461459254777964,0.0530285267496947,0.950441756231271,-36994.399107932
"45%",0.0334584877184988,0.0176002976107539,0.0463392511491812,0.0549250122899168,0.950692112897183,-36994.2954447142
"47.5%",0.0334667364406348,0.0179624116611282,0.0465419409647558,0.0565364457848494,0.950936558096976,-36994.191541917
"50%",0.0334748888924891,0.0182759342536211,0.0467831464777878,0.0585479451168013,0.951211561243721,-36994.0878260791
"52.5%",0.0334828912185406,0.0185359550059862,0.0470455762113834,0.0602105054836523,0.951432479762436,-36993.9909806068
"55%",0.0334900146461116,0.0187775170580583,0.0474063147466939,0.0617012435740151,0.951681282085863,-36993.8961491325
"57.5%",0.0334976914891047,0.0189713921443818,0.0477682367668883,0.0632141019572565,0.95190809037787,-36993.8020067799
"60%",0.0335039957159643,0.0191775448211642,0.0481753266372792,0.0647304110453402,0.952171423507515,-36993.7103880358
"62.5%",0.0335124527758278,0.0193498968519697,0.0485876659210868,0.0661642068810087,0.952411300876467,-36993.6162690037
"65%",0.0335200228262361,0.0195432404659995,0.0491062226185208,0.0674887378422878,0.95267433221108,-36993.5191150843
"67.5%",0.03352879759258,0.019734482478528,0.0496300705221814,0.0688557266091144,0.952980818450106,-36993.4252503146
"70%",0.033537187781924,0.0199135362973954,0.0502360883481619,0.0702572570973395,0.95325390171596,-36993.3330474747
"72.5%",0.0335456342229222,0.0200847905799098,0.0509538028202402,0.0719098961884039,0.953528872712784,-36993.2496925003
"75%",0.0335554080299829,0.0202556057658156,0.0514956250972948,0.0738033070568843,0.953856081910328,-36993.1501074695
"77.5%",0.0335656925370475,0.0205077738122638,0.0521268598616681,0.0758821892619948,0.954136705835928,-36993.0535760455
"80%",0.0335767088006594,0.020803233557364,0.0529205585202585,0.0783352120329479,0.954459928746755,-36992.9542802617
"82.5%",0.0335884116972657,0.0211171739754895,0.0535541377990622,0.0815205160708977,0.954841365804541,-36992.842754886
"85%",0.0336013290126284,0.021481803994751,0.0542991486782384,0.0852761251166627,0.955214206652248,-36992.7279926096
"87.5%",0.0336152445610309,0.0217611346268471,0.0550253243109887,0.089563750270994,0.955657341370074,-36992.6116143907
"90%",0.0336301868205412,0.0220795341392572,0.0556996751021894,0.0944897993032729,0.956206491715119,-36992.4827858953
"92.5%",0.0336483800639606,0.0223856340451926,0.0564071194516191,0.100168397527542,0.956795803856807,-36992.3423150739
"95%",0.0336707161214153,0.0228832640282037,0.057460799344573,0.108465028794751,0.957528863213978,-36992.1646652154
"97.5%",0.0337134413317825,0.0234888204105879,0.0586804649189702,0.123219089303415,0.958811065845767,-36991.9326819223
"100%",0.0338993252197562,0.0249768426175372,0.0612347963560846,0.173288362780893,0.969103256765653,-36991.3260668334
