"","Position","C.T","G.A"
"1",1,0.143940802466742,0.161753367304389
"2",2,0.172944395330114,0.163725832911602
"3",3,0.189963151372653,0.171097132037453
"4",4,0.202717361071188,0.177924031811132
"5",5,0.208851854064119,0.187799123400912
"6",6,0.20800142869003,0.201735766700447
"7",7,0.203580896269636,0.216486954825051
"8",8,0.200317615786277,0.227895188094162
"9",9,0.209539918534156,0.226146381041386
"10",10,0.222027481528759,0.219795706653337
"11",11,0.227538331693815,0.219080279360861
"12",12,0.230127813385345,0.220435542259988
"13",-12,0.212326405483851,0.237616590210595
"14",-11,0.226192982765764,0.220429661079988
"15",-10,0.235559709310925,0.205912349725746
"16",-9,0.239932415328993,0.195116418909317
"17",-8,0.238852901188854,0.188846671781811
"18",-7,0.228287078473745,0.191406288789122
"19",-6,0.213685264028423,0.195966824133367
"20",-5,0.195321276243861,0.201375758699972
"21",-4,0.172255912049487,0.207536104879992
"22",-3,0.153930179224532,0.205206176954655
"23",-2,0.140486313322988,0.194031172142705
"24",-1,0.129499147203138,0.174951312053403
