pos	5pC>T
1	0.025123103205708
2	0.0357194296413654
3	0.0212818917237088
4	0.0262085822922325
5	0.0202741290691034
6	0.0278711484593838
7	0.0290738902283364
8	0.028614647674272
9	0.0266008501302619
10	0.0283505154639175
11	0.0260724377087079
12	0.0251812788398154
13	0.0309787688609961
14	0.0249902381882077
15	0.0211295161079953
16	0.0261990573884114
17	0.0282362569908607
18	0.0238261111885189
19	0.0231895850284784
20	0.0235294117647059
21	0.0217058577988034
22	0.024975718051894
23	0.027375415282392
24	0.0259469959761343
25	0.0276461295418641
