"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0459509049404721,0.0169582059096298,0.0111757116991622,0.799875814606583,0.600481761871875,-7911.43230176376
"Std.",0.000266835904513339,0.000329767307341841,0.0238924832137453,0.199788195389434,0.00432479696578709,1.83884939733295
"Acceptance ratio",0.15408,0.12916,0.25658,0.1968,0.1919,0.64536
"0%",0.0448918566355048,0.0139361936681155,8.37384240776843e-07,8.56608291789265e-05,0.585777704621131,-7925.15610967553
"2.5%",0.0454374635571372,0.0164133618742137,0.000241179204675861,0.0932399416922372,0.592001017125181,-7915.48564890864
"5%",0.0455134981897655,0.0165355208091251,0.000506790191869043,0.272490476666355,0.593409347057349,-7914.76239037137
"7.5%",0.0455640754285426,0.0165943973244997,0.000758526401802949,0.443450263863289,0.594313414651295,-7914.29337431132
"10%",0.0456043994743637,0.0166394706947968,0.00102923528971547,0.568482862067847,0.594914755840575,-7913.90198829293
"12.5%",0.0456382518255739,0.0166787579576379,0.00132168443131405,0.662678031885305,0.595501261880476,-7913.60442961398
"15%",0.0456747956670493,0.0167072746569639,0.00158708319569223,0.712690179613349,0.596017046989008,-7913.36096589403
"17.5%",0.0456995967829183,0.016736019520702,0.00185163373463143,0.741046917014939,0.596470419949573,-7913.12388175175
"20%",0.0457259049433276,0.0167575980419771,0.00210568408663907,0.7643254335014,0.596804457699204,-7912.93239958992
"22.5%",0.0457496072930337,0.0167809388483683,0.00241232422248794,0.779334445816397,0.59714705668044,-7912.7564184512
"25%",0.0457702040614079,0.0168029995026523,0.00269764734459037,0.790885436231949,0.597480682151684,-7912.59452166345
"27.5%",0.045788226672936,0.0168232628517526,0.00301545394243331,0.798725172964542,0.597815474579816,-7912.43566135238
"30%",0.0458086091970737,0.0168402549589307,0.00338412948745687,0.807529722058268,0.598166916766617,-7912.29799486918
"32.5%",0.045827793616745,0.0168596203920193,0.00373120970591781,0.815705549685397,0.59847220279952,-7912.15460824729
"35%",0.0458464186765576,0.0168757805395454,0.00406066554328973,0.822965487957882,0.598790664402243,-7912.01350886282
"37.5%",0.045864468504522,0.0168985721765013,0.00444223715978072,0.829544402836863,0.599096718901835,-7911.88252447766
"40%",0.0458825067897969,0.0169134695770417,0.00486044442762843,0.835606864307907,0.599406031376567,-7911.74690997991
"42.5%",0.0458983662159336,0.0169283118417816,0.005266671073162,0.841436760460301,0.599640782354871,-7911.61482477366
"45%",0.0459139282696303,0.0169427319225588,0.00567344376879729,0.846883182854588,0.59990942150038,-7911.46746088009
"47.5%",0.0459320552140547,0.0169592450856683,0.00613871352326326,0.851140557748414,0.600179693711239,-7911.32582861417
"50%",0.0459462611243572,0.0169729268980046,0.00656984600392386,0.856070072028051,0.60044566092404,-7911.18527615997
"52.5%",0.0459618378212766,0.0169877455921702,0.00701249871791742,0.860785828313057,0.600766971335139,-7911.05808917466
"55%",0.0459794121609245,0.0170009447930917,0.00752515075078186,0.865720772242822,0.60103798390556,-7910.93235426525
"57.5%",0.0459977436878614,0.0170172405670135,0.00812354721951603,0.870745615610609,0.601298509007429,-7910.80755247784
"60%",0.0460134076292197,0.0170308539182622,0.00875684863241653,0.875983960093184,0.601602012191658,-7910.68811769218
"62.5%",0.0460315084224542,0.0170504463367089,0.0093697110854534,0.881078548714218,0.601882331208041,-7910.57046538064
"65%",0.046053865586366,0.0170685500648614,0.0100326813161091,0.885352498835448,0.602121992289347,-7910.4435434903
"67.5%",0.0460725295684651,0.0170845257643046,0.010724654171339,0.890251634687998,0.602439910734541,-7910.33341646712
"70%",0.0460917753929332,0.017104685793466,0.0114617181450262,0.894726252930894,0.602758787344599,-7910.22640025338
"72.5%",0.0461132145390267,0.0171238072652757,0.0122440641719156,0.899968679560894,0.603098426639075,-7910.11840224749
"75%",0.0461353461093579,0.017145537403435,0.0132943064898225,0.905863778075463,0.603388289728084,-7910.00093749792
"77.5%",0.0461593894937373,0.0171636161710605,0.0141291534169998,0.911025853111748,0.603757373215867,-7909.88249578063
"80%",0.0461830313659681,0.0171843729785749,0.0149322991835697,0.917835210460459,0.604120818382601,-7909.76705652082
"82.5%",0.0462072940849062,0.0172099792028013,0.0156926649671204,0.924842503976711,0.60457148867889,-7909.64413618755
"85%",0.0462346231331075,0.0172352566143625,0.0165333654403326,0.931217727895404,0.605032554252228,-7909.51771972653
"87.5%",0.0462639106385989,0.0172614731093603,0.0172386042937908,0.939921859265851,0.605487224806275,-7909.38850894037
"90%",0.0462975327031346,0.0173006515427319,0.0180858362735698,0.951183629400131,0.606095024623142,-7909.25080849871
"92.5%",0.0463362647786516,0.0173445902852453,0.0192081684500041,0.964640920123013,0.606737641041796,-7909.1052447685
"95%",0.0463857872231938,0.0173857097129401,0.0212765331277,0.981001058067999,0.607637982418042,-7908.92651487091
"97.5%",0.0464772021523874,0.017468998651532,0.0476140412769231,0.994852717120777,0.608966101107908,-7908.70720995013
"100%",0.0469382326098769,0.0188574170591992,0.452628685998174,0.999910352551754,0.619546527757891,-7908.08077401436
