pos	3pG>A
1	0.0191853028952366
2	0.0316863001745201
3	0.0169408010511744
4	0.0187226371362349
5	0.0179755576259111
6	0.0217726396917148
7	0.0215272348188689
8	0.0193439459720212
9	0.0193674797156422
10	0.0207457102309379
11	0.0172697975349947
12	0.0187841781309007
13	0.0216081030386395
14	0.0210262638530439
15	0.0190691823899371
16	0.0201241593378169
17	0.0206605143094152
18	0.019590498738195
19	0.0201376497578384
20	0.0193171942892613
21	0.020734429931484
22	0.0211053984575835
23	0.0209360231719091
24	0.0231182235195997
25	0.0222496598296629
