"","Position","C.T","G.A"
"1",1,0.0793651874825405,0.0893396997688801
"2",2,0.0907063677056439,0.0947639918808134
"3",3,0.0976096184244047,0.101748507116234
"4",4,0.104365308958255,0.106621408384094
"5",5,0.111511160219896,0.109238876065194
"6",6,0.11631462502914,0.112615503817822
"7",7,0.118007681987982,0.11778588590819
"8",8,0.118832871687381,0.122726141291597
"9",9,0.123133093676526,0.123367932191138
"10",10,0.127157654368188,0.123516196576004
"11",11,0.128896198444262,0.125294163596415
"12",12,0.129648203436475,0.127518705789422
"13",-12,0.124326276812046,0.132721952979963
"14",-11,0.127612693954162,0.126564901780461
"15",-10,0.129159590674924,0.121519057494981
"16",-9,0.129142173279457,0.117371687747256
"17",-8,0.127045373709229,0.114558945405263
"18",-7,0.122749838326614,0.113062975846222
"19",-6,0.117365032042082,0.111569895952293
"20",-5,0.11096805729261,0.109775806060469
"21",-4,0.103132525316907,0.107825995093657
"22",-3,0.0926521176406456,0.106533447286824
"23",-2,0.0818704351155929,0.103224271452812
"24",-1,0.0723775615287406,0.0959724647639269
