"","Position","C.T","G.A"
"1",1,0.0536289488894829,0.0705976064584159
"2",2,0.0644023928668263,0.0731209679044353
"3",3,0.0712058284006032,0.0772842658293726
"4",4,0.0777990545313435,0.079857969475545
"5",5,0.0841600297319565,0.0811579244640837
"6",6,0.0878316350627817,0.0838760152504629
"7",7,0.0892567388207776,0.0877951163522301
"8",8,0.0894747302552635,0.0920410600776617
"9",9,0.0913699179079955,0.0939260779214667
"10",10,0.0936697187746529,0.0948199973821237
"11",11,0.0953833615945385,0.0957899879098418
"12",12,0.0970196338528624,0.0964168421939636
"13",-12,0.0958627404645289,0.0975547458300466
"14",-11,0.0973667640360505,0.0938300041076843
"15",-10,0.0983089226004984,0.0902162295763418
"16",-9,0.0980166902435028,0.0873214456189764
"17",-8,0.0960395612292054,0.0855192997286614
"18",-7,0.0919493352063679,0.0851192501101424
"19",-6,0.0873784644485431,0.0843257255005028
"20",-5,0.0828603493435288,0.0824426033823868
"21",-4,0.0773869201302758,0.0802616574527431
"22",-3,0.0701292122923529,0.0783282389842271
"23",-2,0.0627577407030675,0.0747049806307642
"24",-1,0.0570292326664949,0.0673452432753121
