pos	3pG>A
1	0.0100650376109475
2	0.0131627121656447
3	0.0092771245161212
4	0.00979155361851997
5	0.00963563528181564
6	0.0131657221020985
7	0.0133461363801812
8	0.0113054316707889
9	0.0124061950065065
10	0.0130926051707927
11	0.0138210952516199
12	0.0142762138495141
13	0.0142073239784625
14	0.0136070342014643
15	0.0141113718076397
16	0.0145705234431624
17	0.0137242394837379
18	0.0152992613916651
19	0.0140635329785174
20	0.0146494744107029
21	0.0169453461546314
22	0.0156432093231735
23	0.0166634321316478
24	0.0141176145718635
25	0.0158572384682159
