pos	5pC>T
1	0.00505300369249313
2	0.013193509909469
3	0.00817093775636046
4	0.0111457154929194
5	0.0112422730889283
6	0.0141650649426292
7	0.01698432381676
8	0.0122820427388955
9	0.0141773672264214
10	0.0154929229204124
11	0.0122513835559065
12	0.0128974223960684
13	0.0135430831792494
14	0.0155640511852698
15	0.0152276589241049
16	0.0153758792373239
17	0.0144909019998117
18	0.0145394750336736
19	0.0132137800849457
20	0.0124903362180606
21	0.0137010333973232
22	0.0158882248856542
23	0.015874223993011
24	0.0161374922514152
25	0.0153686465112447
