pos	3pG>A
1	0.0162596909445704
2	0.0217508666249929
3	0.0140027782825056
4	0.0160219714767877
5	0.0145276073619632
6	0.0188105989009066
7	0.0196021026016368
8	0.0171256682024815
9	0.0182752307771647
10	0.0192575436222399
11	0.0176831288324384
12	0.0182911077367038
13	0.0191159055464599
14	0.0190196053190531
15	0.0192029892717502
16	0.0190579729127918
17	0.0200639778386044
18	0.0196258290163989
19	0.0190865844515112
20	0.0191255615353823
21	0.0195985739329118
22	0.0209119383758264
23	0.0206176891357401
24	0.0218719395606958
25	0.0225058762497038
