pos	5pC>T
1	0.00546928319667916
2	0.00981818181818182
3	0.00765962924819773
4	0.00976690194404045
5	0.0100444022934
6	0.0128170000304442
7	0.0141691179516924
8	0.0127871920158021
9	0.0132793871442342
10	0.0148579711760934
11	0.0120014908684309
12	0.0117583589793892
13	0.0125633206482018
14	0.0126000821186615
15	0.0133258521531772
16	0.013166258058658
17	0.014960619870052
18	0.0146534148827727
19	0.0130124708218878
20	0.0140043250566687
21	0.0136502494167386
22	0.0141979646547461
23	0.015170060940674
24	0.0137544574630667
25	0.0148334183573363
