pos	5pC>T
1	0.00389048148364828
2	0.0153641978459497
3	0.00801717967072298
4	0.0121057803984633
5	0.0102729224164367
6	0.0120677894957763
7	0.0146088825914887
8	0.0113385554161077
9	0.0153939028071235
10	0.017416476841306
11	0.0103312841530055
12	0.0127955608927906
13	0.0139500734214391
14	0.0151268426465547
15	0.0151929504709815
16	0.0152027027027027
17	0.0158518122717962
18	0.0146730462519936
19	0.0130810763355428
20	0.0124968011601126
21	0.0146673887534976
22	0.015849563465413
23	0.0177123722241805
24	0.0185091858707106
25	0.0139185828352022
