pos	5pC>T
1	0.0220549106174981
2	0.0355836587936272
3	0.0165782336988563
4	0.0182093671365567
5	0.0187789222271981
6	0.0233574442435202
7	0.0243265993265993
8	0.0196021908330931
9	0.0213880637321091
10	0.0228788259256159
11	0.0191226687680588
12	0.0206145468689226
13	0.0202236240084468
14	0.0198744490450114
15	0.0201585626538951
16	0.0210033705674253
17	0.0204210990464642
18	0.0196957123098202
19	0.0205417046301665
20	0.0197824988699513
21	0.0195164499686537
22	0.0199488209558925
23	0.0220913107511046
24	0.0241665050023557
25	0.0210288541694678
