"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0487737432767925,0.0196518382155626,0.00460693436419475,0.0777284070640437,0.536647483896555,-8420.38969723235
"Std.",0.000295462301478587,0.00207718116675019,0.00213462185310571,0.0347909213829478,0.00404705747344216,1.6191694394995
"Acceptance ratio",0.16916,0.19228,0.16902,0.2851,0.18536,0.6703
"0%",0.0476861625631339,0.0151117189990575,1.03508077798505e-06,0.0201831166587995,0.520926706126672,-8432.82443431024
"2.5%",0.0482103883411521,0.0164656331308863,0.000484353253142111,0.033203783023282,0.52865764770137,-8424.4691525429
"5%",0.0482938053000632,0.0167663618219135,0.000870420114582501,0.0367420317695697,0.529869518636038,-8423.47937102817
"7.5%",0.0483529517073818,0.0169919588262977,0.00120804023400776,0.0388409564962337,0.530719404405142,-8422.90182477113
"10%",0.0483952730537891,0.0171696374255317,0.00153587080421165,0.0410907025242929,0.531465220222841,-8422.48463069356
"12.5%",0.0484326471946238,0.0172948809095988,0.00180777111596375,0.0429731209317259,0.531980203138929,-8422.18964284623
"15%",0.0484693790874608,0.0174416129850243,0.00208216993358799,0.0446298500613224,0.532445283736205,-8421.93427634153
"17.5%",0.048496204400759,0.0175729136464411,0.00239387077691279,0.0460342079894937,0.532883524678569,-8421.71445280318
"20%",0.0485204238129685,0.0176880405817684,0.00260785735874625,0.0475562039892885,0.533279949384547,-8421.51184019971
"22.5%",0.0485483486833781,0.0178184669426775,0.00284898956735548,0.0495435819854824,0.533636202127908,-8421.33900179098
"25%",0.0485714385884681,0.0179460445374526,0.00309777591835083,0.050844137415795,0.534023938729062,-8421.18242222258
"27.5%",0.0485932759200823,0.0180916240426049,0.00327966386871765,0.0527672455445563,0.534296778028368,-8421.04272747133
"30%",0.0486142715824843,0.018227614786753,0.00346110679895995,0.0545926891129056,0.534549830338817,-8420.90867107774
"32.5%",0.0486352759650484,0.018359994853633,0.00364650296884736,0.0565061994739012,0.534883079096592,-8420.7856566007
"35%",0.0486577759095576,0.0184788533103406,0.00379845484203154,0.0583062610457655,0.535152664802656,-8420.67454242067
"37.5%",0.0486782015344705,0.0185891666351759,0.00393162016435641,0.0600786587717442,0.53540186567276,-8420.56714954769
"40%",0.0486981848582326,0.0187355622518711,0.00412053545691612,0.0618839327850488,0.53563923229921,-8420.45916354699
"42.5%",0.0487163812670515,0.0188708699705098,0.0042827777087948,0.0636426701507825,0.535909120795913,-8420.35706209909
"45%",0.0487358545499787,0.0190267655863558,0.00444414793314892,0.0654743598702077,0.536151068978718,-8420.26004004487
"47.5%",0.04875564008668,0.0191725154734983,0.00459739879722957,0.0676630433770256,0.536439597246681,-8420.16555310339
"50%",0.0487751215447762,0.019336240001587,0.0047665709226812,0.0700080793565338,0.536670569165844,-8420.07259903218
"52.5%",0.048792181032296,0.0195154085260927,0.00492349714241171,0.0720072491736865,0.536961504629425,-8419.98459254438
"55%",0.0488082232164567,0.0196740040429954,0.0050574753318118,0.0744760839997891,0.537221735547067,-8419.89281213789
"57.5%",0.0488227675671119,0.0198607964363436,0.00519799836567213,0.0768643579267417,0.537481050363112,-8419.80278456249
"60%",0.0488430141199705,0.0200394500376667,0.00535995689683836,0.0794823083798793,0.537707147138608,-8419.72000843741
"62.5%",0.0488595055022311,0.0202316017445786,0.0054932497831811,0.0821814677716552,0.537979481701205,-8419.63766592413
"65%",0.0488765587829604,0.0204304642072258,0.00560617977874485,0.0851859549207411,0.538252755047139,-8419.55288971921
"67.5%",0.0488981239601332,0.0206471826974269,0.00576945738339081,0.0877124840869313,0.538474431088136,-8419.47127519184
"70%",0.0489221002158755,0.0208523558961822,0.00590122667919311,0.0905483568377822,0.538776678307508,-8419.38176287658
"72.5%",0.0489454403657371,0.0210407458870071,0.00605783415295557,0.0935233806712722,0.539093393209736,-8419.29565794189
"75%",0.0489703318152057,0.0212415710590139,0.00619480611799818,0.0970159167912857,0.539413538599806,-8419.21819980222
"77.5%",0.0489959833427774,0.021445920601142,0.00633862811998089,0.100781683666667,0.539745958101613,-8419.13499674034
"80%",0.0490250613115578,0.0216379490783562,0.00649169511532654,0.104664980053427,0.540083623493745,-8419.05064810049
"82.5%",0.0490522057785792,0.0218755240605947,0.00667912331288469,0.10899504471428,0.54048654456678,-8418.9623226169
"85%",0.0490836399267499,0.0221405776889262,0.00687636953841478,0.113296534946141,0.540869315132296,-8418.87505380194
"87.5%",0.0491183389372406,0.022394639400513,0.00707937379017388,0.118557629059155,0.541296165006604,-8418.77652936677
"90%",0.0491555827423476,0.022669530248361,0.00730894033489292,0.12488898769166,0.541730386580333,-8418.66450046442
"92.5%",0.049203164782368,0.0229670530469827,0.00754220732427322,0.132721897208655,0.542385256955279,-8418.55227337644
"95%",0.0492648148505318,0.0233296499413032,0.0078617420408911,0.14346710691979,0.543247255025669,-8418.41539923087
"97.5%",0.0493608509961067,0.0237831759906035,0.00839632829326297,0.161234016136981,0.544443264732284,-8418.24157646656
"100%",0.0499079316307326,0.0263785636700597,0.0126390446913763,0.306844977529312,0.553586564790552,-8417.79167449731
