pos	5pC>T
1	0.00458230389129092
2	0.0194404980061908
3	0.00805428352773131
4	0.0128265448218588
5	0.0108251655037601
6	0.013406180476423
7	0.0161728878090159
8	0.0117425626569687
9	0.0128670193982939
10	0.0164008449388718
11	0.0117844200039597
12	0.0149674348697395
13	0.013343922803949
14	0.0167306432520026
15	0.0153824199216311
16	0.015299600241293
17	0.0138851383175809
18	0.0147571645954857
19	0.0120764612518115
20	0.0115522874432763
21	0.0137690049851687
22	0.0196604001685177
23	0.0151289204597674
24	0.0195901574491653
25	0.0168430040884646
