pos	5pC>T
1	0.00489248035619884
2	0.0140685684778369
3	0.00775721664058362
4	0.0112365554832253
5	0.0105772753441147
6	0.0127431434883345
7	0.0157554806674474
8	0.0118603596516395
9	0.0134763017356475
10	0.0147171562298257
11	0.0115705423948693
12	0.0120121064070555
13	0.0138271441973609
14	0.0158171987713178
15	0.0151358837745022
16	0.0146669014153389
17	0.0133978702807357
18	0.0142718928183796
19	0.012676833502992
20	0.012874637522633
21	0.0132088925971021
22	0.0155432887855898
23	0.014148466658152
24	0.0162153316704767
25	0.0152207784915848
