pos	5pC>T
1	0.00610409428877561
2	0.0150205077042456
3	0.00732659074619734
4	0.0106809078771696
5	0.0111768937088475
6	0.0139832650081429
7	0.0143843195110385
8	0.0119086689483801
9	0.0134470926458314
10	0.0176186562564208
11	0.0123654682848638
12	0.0132083126718658
13	0.0127548601232812
14	0.0158374147480203
15	0.0155344418052257
16	0.0149485536788973
17	0.0161527886881383
18	0.0130177514792899
19	0.0135328997704667
20	0.0137461881304246
21	0.0132915964363111
22	0.0168209801735421
23	0.016526170405296
24	0.0180436381466046
25	0.015080603224129
