"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0479875511197208,0.00285658221886376,0.000109334861438749,0.163755940898289,0.474496540522549,-3004.06566874328
"Std.",0.00039565644381892,0.000380864099122019,0.000110506868214614,0.0436523052440877,0.00497827086561767,1.76145632288999
"Acceptance ratio",0.22148,0.1735,0.1481,0.17824,0.23362,0.65464
"0%",0.0465592343401938,0.001521682129494,7.25155536123291e-09,0.0438711972548583,0.455506216898397,-3016.36903409947
"2.5%",0.0472218466858067,0.0021078221995773,2.63927415637654e-06,0.0931508977819267,0.464642870301049,-3008.40873364241
"5%",0.0473365532346797,0.0022353198111226,5.70482381841914e-06,0.10117306137541,0.466296018740888,-3007.44913925951
"7.5%",0.047418077393467,0.00231825279175129,8.44588740161536e-06,0.106839107770991,0.46730745492849,-3006.85922049151
"10%",0.0474835202110365,0.00238406966741992,1.0325363721795e-05,0.112023428992766,0.468099372297571,-3006.43956651586
"12.5%",0.0475347943355797,0.00242955197680741,1.33004282389766e-05,0.116807365240487,0.468760933500217,-3006.09707619296
"15%",0.0475724538820398,0.00246615367626776,1.54636318888289e-05,0.120801008248128,0.469353780288881,-3005.80620431487
"17.5%",0.0476144343215907,0.00250296883512497,1.88967086992898e-05,0.123927909487091,0.469886014247062,-3005.56213487258
"20%",0.047652447904311,0.00254088660807552,2.20399823668649e-05,0.127150027108845,0.47031800746695,-3005.33990339535
"22.5%",0.0476842336006804,0.00257003229941538,2.55262380885027e-05,0.13020510087024,0.470779129111823,-3005.15819654323
"25%",0.0477130666476578,0.00259974506897513,2.96561254957196e-05,0.133438103594153,0.471144029453704,-3004.99004348096
"27.5%",0.0477430738660966,0.00262631355251059,3.34837782198434e-05,0.136096255818635,0.471514292072845,-3004.82751718446
"30%",0.0477763018055616,0.00265431819422622,3.67957530290713e-05,0.13915557848536,0.471892616136491,-3004.67729552118
"32.5%",0.0478052780504432,0.00268421616233768,3.98778537594878e-05,0.141600187687764,0.472267343460292,-3004.55188356501
"35%",0.0478368782601876,0.00270837923627302,4.39912267984192e-05,0.144032710606075,0.472607677470941,-3004.41788147735
"37.5%",0.0478630177263711,0.00273226819421726,4.84593165027868e-05,0.146202097324364,0.472978878102654,-3004.29065995313
"40%",0.047887070690082,0.00275751276947413,5.23713101151701e-05,0.149167147239572,0.473292842129137,-3004.16907680759
"42.5%",0.0479133762093485,0.00277461724041501,5.75272154667489e-05,0.151601813923079,0.473623119434926,-3004.04499896289
"45%",0.0479377740841273,0.00280155932611194,6.31794992223146e-05,0.154281447869695,0.473915825143768,-3003.94137629838
"47.5%",0.0479658776982631,0.00282519903847406,6.88555932931695e-05,0.156975263422128,0.474196428532326,-3003.83253841753
"50%",0.0479886310690958,0.00284653694485104,7.40139529355343e-05,0.159237701063368,0.474485570846415,-3003.72938401079
"52.5%",0.0480092813511597,0.00286979901930351,7.9568447140831e-05,0.162363440779354,0.474790901497775,-3003.62638373819
"55%",0.0480341184342085,0.00289758130732819,8.66341982305385e-05,0.164897878895235,0.475110158740993,-3003.52598139382
"57.5%",0.0480601312611522,0.00292057446159816,9.34796594558393e-05,0.167123951121284,0.475456795745698,-3003.43139483056
"60%",0.0480847712343108,0.00294549398931012,0.000100478401949341,0.169864305690388,0.475752828845873,-3003.33887575862
"62.5%",0.0481102783338404,0.00297091843406136,0.000108089234215887,0.172481327476879,0.476069201824798,-3003.24510919455
"65%",0.0481371389511692,0.00299813088589282,0.000116596946235151,0.175357888995444,0.476402190952157,-3003.15585510727
"67.5%",0.0481628400644364,0.00302309537071462,0.000123454740521125,0.178604391323503,0.476738521519295,-3003.05829306992
"70%",0.0481937452050746,0.00304947033669459,0.000133689338314692,0.182126862288328,0.477106704788529,-3002.9644964623
"72.5%",0.0482223224839594,0.00307720282231321,0.000142698455185785,0.185383700143306,0.477499176111552,-3002.86897846349
"75%",0.0482554759645666,0.00310659914494693,0.000155054809262766,0.188358358983546,0.477859754193401,-3002.77497162447
"77.5%",0.0482842547867025,0.00313802902606639,0.000167237408490514,0.192299419342396,0.478207800535968,-3002.67696731132
"80%",0.0483226858871123,0.00317566266516315,0.000180716540820466,0.1963990880512,0.478682527065874,-3002.57706199845
"82.5%",0.0483581340932491,0.0032161448619528,0.000195690769056362,0.200733008589488,0.479217735992484,-3002.47941790215
"85%",0.0484055524647257,0.00325551566211087,0.000212338586306177,0.206185256468925,0.479734939993197,-3002.37490619496
"87.5%",0.048447347244654,0.00329071366995211,0.000230032144313517,0.212611210430884,0.480242454012637,-3002.26769533616
"90%",0.0485008887994796,0.00334660012457107,0.000254764130105958,0.220188844404091,0.480847968595281,-3002.14033670765
"92.5%",0.0485634105687657,0.00340553069009313,0.000285170261977975,0.229782160743086,0.48152536497473,-3002.00881909508
"95%",0.0486424147737401,0.00349094046721589,0.000331679687371275,0.243307361260402,0.482661366603973,-3001.85817163254
"97.5%",0.0487691918750485,0.00361311619343297,0.000404582846721543,0.263413452202585,0.484291599620946,-3001.64995286793
"100%",0.0493972440420946,0.00448231875637648,0.000971441563116109,0.487273999508925,0.491704056803921,-3001.10211874598
