pos	3pG>A
1	0.0115632693528802
2	0.0134869543726683
3	0.0105403865538853
4	0.0115782688542135
5	0.0109976531682229
6	0.014033207050712
7	0.0155246638928305
8	0.0128104104284396
9	0.0137290932712227
10	0.0154293795789669
11	0.0158877010233918
12	0.0156987904982864
13	0.0160359738761138
14	0.014726007368852
15	0.0158715005131387
16	0.0156682465580937
17	0.0156396696179214
18	0.0169758012081664
19	0.0162356555946091
20	0.016875680938362
21	0.0178187836743318
22	0.0178925240419466
23	0.0174403693254681
24	0.0173419575298999
25	0.0185746562666757
