Sample	Passed Filter	Low Quality	Too Many N	Too short
GmA02044_CKDL210018111-1a-AK3911-GD06_HH72GDSX2_L1_fastp	62090928.0	614274.0	8444.0	1574830.0
GmA02045_CKDL210018111-1a-AK3911-AK7557_HH72GDSX2_L1_fastp	362166140.0	2953052.0	45912.0	2564112.0
GmA02047_CKDL210018111-1a-AK3911-AK4236_HH72GDSX2_L1_fastp	6989446.0	119816.0	1222.0	549102.0
GmA02049_CKDL210018111-1a-AK9144-AK533_HH72GDSX2_L1_fastp	585796742.0	5729178.0	78170.0	3382272.0
GmA02054_CKDL210018111-1a-5UDI245-GC06_HH72GDSX2_L1_fastp	56823560.0	466148.0	7906.0	1376504.0
GmA02055_CKDL210018111-1a-AK9144-AK4236_HH72GDSX2_L1_fastp	5586956.0	119240.0	954.0	673048.0
GmA02058_CKDL210018111-1a-AK3911-AK8488_HH72GDSX2_L1_fastp	6096684.0	137798.0	1052.0	693632.0
GmA02059_CKDL210018111-1a-AK3911-AK10343_HH72GDSX2_L1_fastp	7837562.0	84266.0	1330.0	267084.0
GmA02060_CKDL210018111-1a-5UDI245-AK10343_HH72GDSX2_L1_fastp	13556406.0	152148.0	2058.0	583252.0
GmC01002_CKDL210018111-1a-AK3905-7UDI214_HH72GDSX2_L1_fastp	544194.0	13702.0	110.0	8966.0
GmC01005_CKDL210018111-1a-AK9142-7UDI214_HH72GDSX2_L1_fastp	64862.0	1392.0	10.0	778.0
GmC01006_CKDL210018111-1a-AK8410-7UDI214_HH72GDSX2_L1_fastp	4210252.0	111156.0	806.0	50018.0
GmC01008_CKDL210018111-1a-AK7759-7UDI214_HH72GDSX2_L1_fastp	28328798.0	570356.0	4880.0	185414.0
GmC01009_CKDL210018111-1a-AK6881-7UDI214_HH72GDSX2_L1_fastp	5768620.0	94456.0	1054.0	30714.0
GmC01012_CKDL210018111-1a-5UDI312-7UDI214_HH72GDSX2_L1_fastp	1426.0	44.0	0.0	36.0
GmC01013_CKDL210018111-1a-AK9141-AK4971_HH72GDSX2_L1_fastp	375792.0	7156.0	84.0	3028.0
GmC01014_CKDL210018111-1a-AK3905-AK4971_HH72GDSX2_L1_fastp	18949176.0	287324.0	3850.0	77522.0
GmC01016_CKDL210018111-1a-5UDI298-AK4971_HH72GDSX2_L1_fastp	22615258.0	443888.0	4558.0	138936.0
GmC01017_CKDL210018111-1a-AK9142-AK4971_HH72GDSX2_L1_fastp	17938172.0	421200.0	3370.0	173376.0
GmC01018_CKDL210018111-1a-AK8410-AK4971_HH72GDSX2_L1_fastp	13800054.0	284574.0	2772.0	78966.0
GmC01021_CKDL210018111-1a-AK6881-AK4971_HH72GDSX2_L1_fastp	79792.0	2034.0	14.0	648.0
GmC01022_CKDL210018111-1a-AK6260-AK4971_HH72GDSX2_L1_fastp	149566.0	3060.0	16.0	1648.0
GmC01026_CKDL210018111-1a-AK3905-AK1864_HH72GDSX2_L1_fastp	56436800.0	1030664.0	10844.0	191490.0
GmC01028_CKDL210018111-1a-5UDI298-AK1864_HH72GDSX2_L1_fastp	11749348.0	221262.0	2252.0	73016.0
GmC01029_CKDL210018111-1a-AK9142-AK1864_HH72GDSX2_L1_fastp	30109604.0	666238.0	5630.0	198810.0
GmC01032_CKDL210018111-1a-AK7759-AK1864_HH72GDSX2_L1_fastp	17483224.0	474746.0	3114.0	176532.0
GmC01033_CKDL210018111-1a-AK6881-AK1864_HH72GDSX2_L1_fastp	25065040.0	488768.0	4956.0	112928.0
GmC01035_CKDL210018111-1a-AK7010-AK1864_HH72GDSX2_L1_fastp	202812.0	4676.0	44.0	1766.0
GmC01036_CKDL210018111-1a-5UDI312-AK1864_HH72GDSX2_L1_fastp	311508.0	8088.0	70.0	7974.0
GmC01037_CKDL210018111-1a-AK9141-AK7558_HH72GDSX2_L1_fastp	132770.0	2878.0	24.0	3344.0
GmC01038_CKDL210018111-1a-AK3905-AK7558_HH72GDSX2_L1_fastp	22588822.0	417920.0	4356.0	128858.0
GmC01040_CKDL210018111-1a-5UDI298-AK7558_HH72GDSX2_L1_fastp	15058.0	322.0	2.0	100.0
GmC01041_CKDL210018111-1a-AK9142-AK7558_HH72GDSX2_L1_fastp	33953286.0	682948.0	6100.0	185636.0
GmC01042_CKDL210018111-1a-AK8410-AK7558_HH72GDSX2_L1_fastp	1825098.0	33178.0	352.0	13458.0
GmC01045_CKDL210018111-1a-AK6881-AK7558_HH72GDSX2_L1_fastp	29692292.0	594524.0	5812.0	318202.0
GmC01047_CKDL210018111-1a-AK7010-AK7558_HH72GDSX2_L1_fastp	521354.0	13448.0	114.0	14594.0
GmC01051_CKDL210018111-1a-AK7761-7UDI308_HH72GDSX2_L1_fastp	28428.0	456.0	2.0	132.0
GmC01053_CKDL210018111-1a-AK9142-7UDI308_HH72GDSX2_L1_fastp	86828774.0	1186634.0	16588.0	250938.0
GmC01054_CKDL210018111-1a-AK8410-7UDI308_HH72GDSX2_L1_fastp	16482330.0	291022.0	3132.0	60948.0
GmC01057_CKDL210018111-1a-AK6881-7UDI308_HH72GDSX2_L1_fastp	22299104.0	479370.0	4038.0	136420.0
GmC01058_CKDL210018111-1a-AK6260-7UDI308_HH72GDSX2_L1_fastp	252808.0	4784.0	44.0	4642.0
GmC01061_CKDL210018111-1a-AK9141-AK2587_HH72GDSX2_L1_fastp	2013202.0	38264.0	394.0	21344.0
GmC01062_CKDL210018111-1a-AK3905-AK2587_HH72GDSX2_L1_fastp	146616.0	4120.0	20.0	842.0
GmC01066_CKDL210018111-1a-AK8410-AK2587_HH72GDSX2_L1_fastp	91187578.0	1698170.0	17650.0	365718.0
GmC01068_CKDL210018111-1a-AK7759-AK2587_HH72GDSX2_L1_fastp	1874844.0	30636.0	352.0	6080.0
GmC01069_CKDL210018111-1a-AK6881-AK2587_HH72GDSX2_L1_fastp	127317304.0	2289322.0	24090.0	501818.0
GmC01070_CKDL210018111-1a-AK6260-AK2587_HH72GDSX2_L1_fastp	217322.0	3946.0	34.0	920.0
GmC01071_CKDL210018111-1a-AK7010-AK2587_HH72GDSX2_L1_fastp	858052.0	21098.0	184.0	9252.0
GmC01072_CKDL210018111-1a-5UDI312-AK2587_HH72GDSX2_L1_fastp	9404224.0	250210.0	1696.0	226590.0
GmC01073_CKDL210018111-1a-AK9141-GC12_HH72GDSX2_L1_fastp	24507334.0	580530.0	4398.0	506692.0
GmC01074_CKDL210018111-1a-AK3905-GC12_HH72GDSX2_L1_fastp	4016110.0	65042.0	810.0	12158.0
GmC01075_CKDL210018111-1a-AK7761-GC12_HH72GDSX2_L1_fastp	21157154.0	313790.0	4058.0	56694.0
GmC01077_CKDL210018111-1a-AK9142-GC12_HH72GDSX2_L1_fastp	87526434.0	1417118.0	17570.0	281400.0
GmC01078_CKDL210018111-1a-AK8410-GC12_HH72GDSX2_L1_fastp	29089634.0	431332.0	5636.0	93512.0
GmC01080_CKDL210018111-1a-AK7759-GC12_HH72GDSX2_L1_fastp	64676.0	1320.0	18.0	406.0
GmC01081_CKDL210018111-1a-AK6881-GC12_HH72GDSX2_L1_fastp	7590176.0	147688.0	1450.0	39028.0
GmC01082_CKDL210018111-1a-AK6260-GC12_HH72GDSX2_L1_fastp	20690.0	492.0	2.0	164.0
GmC01085_CKDL210018111-1a-AK9141-7UDI246_HH72GDSX2_L1_fastp	4307080.0	72306.0	764.0	23924.0
GmC01086_CKDL210018111-1a-AK3905-7UDI246_HH72GDSX2_L1_fastp	41483100.0	655672.0	8116.0	147644.0
GmC01087_CKDL210018111-1a-AK7761-7UDI246_HH72GDSX2_L1_fastp	14021820.0	281228.0	2772.0	66900.0
GmC01089_CKDL210018111-1a-AK9142-7UDI246_HH72GDSX2_L1_fastp	43034882.0	632190.0	8470.0	234706.0
GmC01090_CKDL210018111-1a-AK8410-7UDI246_HH72GDSX2_L1_fastp	19777954.0	422556.0	3680.0	189626.0
GmC01092_CKDL210018111-1a-AK7759-7UDI246_HH72GDSX2_L1_fastp	26124834.0	445266.0	5146.0	103348.0
GmC01093_CKDL210018111-1a-AK6881-7UDI246_HH72GDSX2_L1_fastp	143646.0	2800.0	22.0	906.0
GmC01094_CKDL210018111-1a-AK6260-7UDI246_HH72GDSX2_L1_fastp	697742.0	11986.0	138.0	3846.0
GmC01095_CKDL210018111-1a-AK7010-7UDI246_HH72GDSX2_L1_fastp	849598.0	16384.0	196.0	11052.0
GmC01096_CKDL210018111-1a-5UDI312-7UDI246_HH72GDSX2_L1_fastp	34332.0	898.0	4.0	516.0
GmC02001_CKDL210018111-1a-5UDI298-7UDI243_HH72GDSX2_L1_fastp	2080136.0	29528.0	416.0	7220.0
GmC02002_CKDL210018111-1a-AK9142-AK33_HH72GDSX2_L1_fastp	1796110.0	25310.0	302.0	7734.0
GmC02006_CKDL210018111-1a-AK6260-AK8544_HH72GDSX2_L1_fastp	86774.0	2044.0	12.0	400.0
GmC02007_CKDL210018111-1a-AK7010-AK892_HH72GDSX2_L1_fastp	4826.0	110.0	0.0	20.0
GmC02008_CKDL210018111-1a-AK7759-7UDI243_HH72GDSX2_L1_fastp	90536.0	2002.0	22.0	434.0
GmC02011_CKDL210018111-1a-AK9142-7UDI298_HH72GDSX2_L1_fastp	35712782.0	491130.0	6808.0	111062.0
GmC02012_CKDL210018111-1a-AK6260-AK9148_HH72GDSX2_L1_fastp	121956.0	1986.0	24.0	328.0
GmC02013_CKDL210018111-1a-AK6881-AK9148_HH72GDSX2_L1_fastp	570748.0	10218.0	88.0	3364.0
GmC02014_CKDL210018111-1a-AK9142-AK892_HH72GDSX2_L1_fastp	982366.0	15278.0	204.0	8366.0
GmC02015_CKDL210018111-1a-5UDI312-AK33_HH72GDSX2_L1_fastp	289420.0	4392.0	56.0	796.0
GmC02016_CKDL210018111-1a-AK9142-AK4997_HH72GDSX2_L1_fastp	31268.0	684.0	4.0	182.0
GmC02017_CKDL210018111-1a-AK9142-7UDI243_HH72GDSX2_L1_fastp	342216.0	5424.0	62.0	2070.0
GmC02018_CKDL210018111-1a-AK9142-AK9148_HH72GDSX2_L1_fastp	28004118.0	458048.0	5290.0	145594.0
GmC02019_CKDL210018111-1a-AK7761-AK9148_HH72GDSX2_L1_fastp	232394.0	3368.0	58.0	934.0
GmC02020_CKDL210018111-1a-AK6881-AK33_HH72GDSX2_L1_fastp	9092884.0	174748.0	1798.0	32816.0
GmC02021_CKDL210018111-1a-AK6260-7UDI227_HH72GDSX2_L1_fastp	500.0	8.0	0.0	6.0
GmC02022_CKDL210018111-1a-AK3905-7UDI227_HH72GDSX2_L1_fastp	21713162.0	320746.0	4424.0	172478.0
GmC02023_CKDL210018111-1a-AK6881-AK4997_HH72GDSX2_L1_fastp	71056.0	1658.0	14.0	624.0
GmC02024_CKDL210018111-1a-AK6260-AK4997_HH72GDSX2_L1_fastp	326.0	6.0	0.0	4.0
GmC02025_CKDL210018111-1a-AK7010-7UDI243_HH72GDSX2_L1_fastp	16846830.0	282828.0	3392.0	65572.0
GmC02026_CKDL210018111-1a-AK9141-AK4997_HH72GDSX2_L1_fastp	60698.0	1026.0	18.0	1090.0
GmC02027_CKDL210018111-1a-AK7010-AK8544_HH72GDSX2_L1_fastp	109666.0	2034.0	16.0	438.0
GmC02029_CKDL210018111-1a-5UDI298-AK892_HH72GDSX2_L1_fastp	94196.0	1302.0	16.0	336.0
GmC02031_CKDL210018111-1a-AK9141-7UDI227_HH72GDSX2_L1_fastp	4829776.0	83016.0	886.0	33794.0
GmC02033_CKDL210018111-1a-AK6881-7UDI227_HH72GDSX2_L1_fastp	166002.0	2984.0	26.0	1066.0
GmC02034_CKDL210018111-1a-AK8410-7UDI227_HH72GDSX2_L1_fastp	762390.0	17286.0	122.0	5236.0
GmC02035_CKDL210018111-1a-AK6881-AK892_HH72GDSX2_L1_fastp	29779454.0	423290.0	6096.0	56264.0
GmC02036_CKDL210018111-1a-AK9141-AK9148_HH72GDSX2_L1_fastp	2144184.0	32396.0	396.0	11670.0
GmC02038_CKDL210018111-1a-AK7759-7UDI227_HH72GDSX2_L1_fastp	402860.0	10032.0	72.0	1962.0
GmC02039_CKDL210018111-1a-5UDI312-7UDI243_HH72GDSX2_L1_fastp	193464.0	3406.0	34.0	6570.0
GmC02041_CKDL210018111-1a-AK6881-7UDI243_HH72GDSX2_L1_fastp	170494.0	4276.0	28.0	694.0
GmC02043_CKDL210018111-1a-5UDI298-AK4997_HH72GDSX2_L1_fastp	42524.0	672.0	8.0	128.0
GmC02044_CKDL210018111-1a-AK3905-7UDI243_HH72GDSX2_L1_fastp	36383950.0	565560.0	7282.0	141564.0
GmC02048_CKDL210018111-1a-AK7759-AK9148_HH72GDSX2_L1_fastp	209114.0	4750.0	48.0	1362.0
GmC02049_CKDL210018111-1a-AK8410-AK892_HH72GDSX2_L1_fastp	2625140.0	51066.0	532.0	14436.0
GmC02050_CKDL210018111-1a-AK3905-AK9148_HH72GDSX2_L1_fastp	2383214.0	41920.0	542.0	23340.0
GmC02052_CKDL210018111-1a-AK6881-7UDI298_HH72GDSX2_L1_fastp	21660522.0	398010.0	4130.0	82174.0
GmC02054_CKDL210018111-1a-AK3905-AK8544_HH72GDSX2_L1_fastp	87068.0	1790.0	18.0	498.0
GmC02056_CKDL210018111-1a-AK8410-AK4997_HH72GDSX2_L1_fastp	25003062.0	477708.0	4838.0	189004.0
GmC02057_CKDL210018111-1a-AK7010-7UDI227_HH72GDSX2_L1_fastp	3452.0	48.0	2.0	40.0
GmC02059_CKDL210018111-1a-AK8410-AK8544_HH72GDSX2_L1_fastp	22342494.0	428326.0	4246.0	114612.0
GmC02063_CKDL210018111-1a-AK6881-AK8544_HH72GDSX2_L1_fastp	18886564.0	332200.0	3604.0	54860.0
GmC02064_CKDL210018111-1a-AK6260-7UDI298_HH72GDSX2_L1_fastp	12006.0	300.0	4.0	20.0
GmC02066_CKDL210018111-1a-AK3905-AK4997_HH72GDSX2_L1_fastp	50700.0	876.0	10.0	268.0
GmC02068_CKDL210018111-1a-AK7759-AK8544_HH72GDSX2_L1_fastp	363316.0	7222.0	76.0	1630.0
GmC02069_CKDL210018111-1a-AK8410-7UDI298_HH72GDSX2_L1_fastp	405008.0	7890.0	70.0	9090.0
GmC02072_CKDL210018111-1a-AK8410-AK9148_HH72GDSX2_L1_fastp	21048474.0	332908.0	4148.0	80874.0
GmC02075_CKDL210018111-1a-AK9142-7UDI227_HH72GDSX2_L1_fastp	41912.0	772.0	14.0	330.0
GmC02077_CKDL210018111-1a-AK7761-7UDI298_HH72GDSX2_L1_fastp	97178.0	1578.0	24.0	498.0
GmC02080_CKDL210018111-1a-AK9141-AK8544_HH72GDSX2_L1_fastp	7306.0	220.0	0.0	80.0
GmC02082_CKDL210018111-1a-AK3905-AK892_HH72GDSX2_L1_fastp	879060.0	14002.0	176.0	5978.0
GmC02083_CKDL210018111-1a-AK3905-AK33_HH72GDSX2_L1_fastp	20042478.0	281308.0	4088.0	73728.0
GmC02086_CKDL210018111-1a-AK7759-AK33_HH72GDSX2_L1_fastp	31724952.0	507494.0	6106.0	101154.0
GmC02087_CKDL210018111-1a-AK8410-AK33_HH72GDSX2_L1_fastp	31556764.0	488690.0	5966.0	148290.0
GmC02092_CKDL210018111-1a-AK9141-AK892_HH72GDSX2_L1_fastp	491120.0	6958.0	128.0	3490.0
GmC02095_CKDL210018111-1a-AK7761-7UDI227_HH72GDSX2_L1_fastp	1106596.0	23160.0	204.0	14774.0
