"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.047025711165215,0.00369795813277767,9.04041195472398e-06,0.15501339645203,0.531233519386556,-30989.370648056
"Std.",0.000112360386521644,0.000111541166930326,9.11035361010325e-06,0.0103357978759529,0.00158715947961556,1.73357884571602
"Acceptance ratio",0.24334,0.19578,0.1023,0.16936,0.27914,0.67198
"0%",0.0465873252441418,0.0032764566904137,3.96548609347245e-09,0.113348215317732,0.525307408516523,-31001.2746563007
"2.5%",0.0468021262022735,0.00347737212878384,2.47208435897306e-07,0.135538603608571,0.528116119827361,-30993.5964096856
"5%",0.0468379522798588,0.00351452270239368,4.99266036635078e-07,0.138592964926883,0.52862043900074,-30992.6797888207
"7.5%",0.0468628152680674,0.00353868991213635,7.47512882214459e-07,0.140317947532786,0.528955051226166,-30992.1400135461
"10%",0.0468792746113124,0.00355922420919175,9.83123340700425e-07,0.141900995021969,0.529182897441933,-30991.6987081867
"12.5%",0.0468956737775621,0.00357280800952233,1.22159900483335e-06,0.143248568453625,0.529386117512141,-30991.3522437767
"15%",0.0469095466057415,0.00358497594172878,1.58830956928953e-06,0.144432222285757,0.529559471646745,-30991.0919598001
"17.5%",0.0469223754476114,0.00359604486342289,1.85006858779662e-06,0.145424764102685,0.52974379167541,-30990.8509320633
"20%",0.0469330866806394,0.00360561069339149,2.10241028227403e-06,0.146324301331562,0.529885448925947,-30990.6399469773
"22.5%",0.0469425560909709,0.00361452705689268,2.46982839256852e-06,0.147152829482692,0.530019325298059,-30990.4588653632
"25%",0.0469517297482946,0.00362317124913942,2.74662859592916e-06,0.147834319517269,0.53016227671876,-30990.2834514322
"27.5%",0.0469606343708716,0.00363137349920716,3.01513637038437e-06,0.148569593135132,0.530289093611948,-30990.120683717
"30%",0.0469686147292387,0.00363890344389896,3.25979873881784e-06,0.149346710493019,0.530406359938571,-30989.9717270444
"32.5%",0.0469766476871761,0.00364638280174057,3.57329989551503e-06,0.150007242910287,0.530520464857968,-30989.8319344509
"35%",0.0469837938092751,0.00365358751428185,3.88900482011596e-06,0.150615958770107,0.530636137322208,-30989.698372074
"37.5%",0.0469912711419781,0.00366048057134327,4.27655695071245e-06,0.151373956469134,0.530751933637352,-30989.5828986857
"40%",0.046998126497132,0.00366835668844506,4.57215360002157e-06,0.152081537908449,0.530849549181339,-30989.4645450067
"42.5%",0.047004514417133,0.00367576854266527,4.95792777775364e-06,0.152801270651621,0.530956794090392,-30989.357364466
"45%",0.0470118913055295,0.00368305790485601,5.37909876799558e-06,0.153547710648628,0.531059062635303,-30989.2430261484
"47.5%",0.0470187281795186,0.0036886454369063,5.72815535954137e-06,0.15433775061235,0.531164997806317,-30989.1358010327
"50%",0.047024956692453,0.00369542175014453,6.12567703056497e-06,0.154941698869697,0.531270176781029,-30989.0414278879
"52.5%",0.0470317996148159,0.00370277600067514,6.5651315370186e-06,0.155610249595196,0.531359419955523,-30988.9350150875
"55%",0.0470385563914333,0.0037099589672724,7.11748974296084e-06,0.156169988850448,0.531453955964372,-30988.8382895497
"57.5%",0.0470455814260165,0.00371826933984112,7.61679457899974e-06,0.156800187994902,0.531555564410468,-30988.7360445164
"60%",0.0470533081619127,0.0037254845168177,8.26936426518165e-06,0.157498343321393,0.531652553797713,-30988.6379029671
"62.5%",0.0470601936135515,0.00373182530786106,8.72323229405971e-06,0.158203729152102,0.531754505861607,-30988.54525642
"65%",0.0470667900681096,0.003739366586531,9.27480989369807e-06,0.158897860818754,0.531846500820319,-30988.458233452
"67.5%",0.0470755294732526,0.00374693493516876,9.92607000200511e-06,0.159529710020369,0.531938028519973,-30988.3707670976
"70%",0.0470836663721205,0.00375471493600584,1.06897229718177e-05,0.160223047446947,0.532035662730479,-30988.2790800219
"72.5%",0.0470920981587575,0.00376306210016064,1.15076518773192e-05,0.160939877324594,0.532158488677064,-30988.1898311424
"75%",0.0471012680261381,0.00377254290470204,1.24255147808334e-05,0.161679530541091,0.532290314755761,-30988.0990720309
"77.5%",0.0471104823812993,0.00378202705599203,1.34127700914046e-05,0.162582572353767,0.532419483085081,-30987.9997346738
"80%",0.0471205663883105,0.00379080489680937,1.43535800421323e-05,0.163436309203652,0.532548903069566,-30987.9037113842
"82.5%",0.0471316077304078,0.00380274279972589,1.55774190364902e-05,0.164551206228129,0.532703482228132,-30987.8086024828
"85%",0.0471423793589499,0.00381422071401992,1.70428720461786e-05,0.165622901874483,0.532875093763507,-30987.7055516879
"87.5%",0.0471549715605378,0.00382791180612837,1.8793626150725e-05,0.16678830002474,0.533066404866407,-30987.5984377519
"90%",0.0471687932091182,0.00384412040664457,2.08699917594454e-05,0.168245065074,0.533281200988223,-30987.4876853644
"92.5%",0.0471879849025662,0.00386289581696124,2.36444052863184e-05,0.169970571009303,0.5335465137841,-30987.3643706064
"95%",0.0472106355922745,0.00388384898800805,2.78083595563435e-05,0.172464362360204,0.533856603852127,-30987.2181549409
"97.5%",0.0472456775212575,0.00391959804857119,3.39795510599335e-05,0.175830220597678,0.534305567713457,-30987.0252175741
"100%",0.0474498567222458,0.00410028654840649,8.37961618053882e-05,0.200500796764543,0.537339452143542,-30986.444383095
