pos	3pG>A
1	0.0110330173259235
2	0.0139250800816584
3	0.00934897721530112
4	0.0104162820560157
5	0.00971626106909006
6	0.0124659895735975
7	0.0129614491445118
8	0.0109172114602476
9	0.0125469964157134
10	0.012985589401692
11	0.0139260262562809
12	0.0144872542519113
13	0.0138161381367317
14	0.0138116947472745
15	0.013302922105062
16	0.0151669126601982
17	0.0132978509579437
18	0.0151798927581685
19	0.0134185178672606
20	0.0147642699218385
21	0.0166295079871183
22	0.0159173848901312
23	0.0149580702911524
24	0.0138086590686859
25	0.0155422807959192
