pos	5pC>T
1	0.0394805032624645
2	0.0599245502031341
3	0.0348108034117838
4	0.0342659172312995
5	0.0309746980483498
6	0.0336225317302989
7	0.0346605032488771
8	0.0300346084066412
9	0.030283934071201
10	0.0312128739604709
11	0.0265826634803389
12	0.0273294394138384
13	0.0282391876373303
14	0.0266451452694313
15	0.0251360318513603
16	0.0241550407879122
17	0.0224111431316042
18	0.023972602739726
19	0.021408135452486
20	0.0207153620429852
21	0.0241461884942129
22	0.0238155355564774
23	0.0266411116435074
24	0.0387783247457238
25	0.0357497517378352
