"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.036629918645391,0.0282612584295973,0.0564783989777602,0.183049573432399,0.864804208549825,-29417.8654829782
"Std.",0.000142627779979268,0.00117619473717953,0.00115914763529718,0.0352453365127424,0.00396223776697314,1.57560750500248
"Acceptance ratio",0.27726,0.19952,0.17918,0.20684,0.29124,0.72998
"0%",0.036035948169048,0.0218628080785466,0.052490722469823,0.0780970458071105,0.846855418418999,-29429.3810177804
"2.5%",0.0363515195334766,0.0251326205749838,0.0543725635879609,0.108184648594227,0.856882994489435,-29421.7880754256
"5%",0.0363972490908126,0.0259175372657689,0.0546740442835908,0.12034273075104,0.858193873147347,-29420.8645852081
"7.5%",0.0364292108371366,0.0264835048339454,0.0548840532289613,0.132365911255259,0.859078448423102,-29420.3308505919
"10%",0.0364514837279449,0.0268530606597885,0.0550524500125591,0.138571552386502,0.859681892651564,-29419.956395609
"12.5%",0.0364683821522972,0.0270929708795202,0.05519627444911,0.142955100717914,0.860250060167707,-29419.6288710627
"15%",0.0364839561396369,0.0272774665246544,0.0552995775053826,0.147645979505911,0.860698446772708,-29419.3720258226
"17.5%",0.0364979495310258,0.0274563252715767,0.0554060730635286,0.151055507740003,0.861076052111129,-29419.1641210676
"20%",0.0365102623707446,0.0275958593089405,0.0554961759931333,0.154410878060686,0.861482185985672,-29418.9629660221
"22.5%",0.0365222537463262,0.027698799275936,0.0555749301969358,0.157576798448457,0.861850160020589,-29418.797642306
"25%",0.036533073345637,0.027790011688225,0.0556646829685422,0.160281548705988,0.862168444068588,-29418.6439392141
"27.5%",0.0365431683632534,0.0278880234738938,0.0557473130050533,0.16284624546602,0.862468730100359,-29418.5057225666
"30%",0.036551889124601,0.0279803893812165,0.0558405409357043,0.165562759966052,0.862748768452844,-29418.383059949
"32.5%",0.0365620056816275,0.0280611811517796,0.0559071485016382,0.168241140653238,0.863020297382693,-29418.2548480593
"35%",0.0365725520898764,0.0281355867183293,0.055990604111217,0.171054253593038,0.863314327956933,-29418.1404846746
"37.5%",0.0365821422738924,0.0282048493743973,0.0560621850319338,0.173432149943478,0.863566607319726,-29418.0323233633
"40%",0.0365911646533949,0.0282641958643011,0.0561345343258285,0.175996832398771,0.863816022234829,-29417.934036314
"42.5%",0.0366015966862548,0.0283217816755472,0.0562082449139599,0.178067032721198,0.864096273326866,-29417.8336483054
"45%",0.036610983899554,0.028380257684916,0.0562815529630006,0.179880540947352,0.864337614204828,-29417.7405230675
"47.5%",0.0366203623503872,0.0284375293266738,0.056349780596256,0.182222675375462,0.864581425525098,-29417.6456037261
"50%",0.0366290206433807,0.0284908492701478,0.0564270017701981,0.184328902160835,0.864838697797759,-29417.5533105818
"52.5%",0.0366380759110079,0.0285489387867368,0.0564865920570296,0.186325605978668,0.865075890420782,-29417.4650589856
"55%",0.0366469458909077,0.0285964168830707,0.0565570786564889,0.188430063518502,0.865332277619886,-29417.3797500949
"57.5%",0.0366565418158845,0.0286578389521163,0.0566300314453079,0.190313191284206,0.865603931488648,-29417.2947736296
"60%",0.0366650238162884,0.0287130703767085,0.0567118533107232,0.192561914398353,0.865836662853053,-29417.2103588659
"62.5%",0.0366745842952243,0.0287649500503364,0.0567936578614704,0.194563377780721,0.866120690905916,-29417.1266070218
"65%",0.0366841963654008,0.0288057877920981,0.0568673556385619,0.196762456963383,0.866353225613461,-29417.0422385894
"67.5%",0.0366949466944538,0.028863257653754,0.056952877168073,0.198816031564205,0.866631963161024,-29416.960404899
"70%",0.0367055661761193,0.0289159074765022,0.0570503152271589,0.201111344787777,0.866891153761632,-29416.8807581072
"72.5%",0.0367161641990689,0.0289684029074279,0.0571429598897429,0.203500879670299,0.867228513149194,-29416.7998530228
"75%",0.0367272199733283,0.0290201111037408,0.0572266864828809,0.206135113857313,0.867512213088315,-29416.7159688848
"77.5%",0.0367373157905595,0.0290712939963337,0.0573260072050624,0.208754807630007,0.867813498856951,-29416.6360074677
"80%",0.0367503633685039,0.0291353828933727,0.0574308676814117,0.211886076339368,0.868135285262885,-29416.5533591839
"82.5%",0.0367621211022758,0.029215164114291,0.0575334541588429,0.215113435754148,0.86847755337661,-29416.4720666736
"85%",0.0367760439202158,0.0292888896763497,0.0576500055727998,0.219122272670369,0.868858661371338,-29416.3847942275
"87.5%",0.0367902433150014,0.0293726661300185,0.0577841188378405,0.222832120162306,0.869306030579938,-29416.2879427417
"90%",0.036812417612188,0.0294517276589345,0.0579594966762339,0.227867315423344,0.869796029694828,-29416.1818945329
"92.5%",0.0368358523332067,0.0295508087082596,0.0582006569863561,0.23263166784204,0.870447797750269,-29416.0710989563
"95%",0.0368671213851432,0.0296542774603055,0.058476061170793,0.239662777594782,0.871317439035736,-29415.9515412814
"97.5%",0.0369126667775332,0.029826507338823,0.0588774784024937,0.249674102518875,0.872556464351109,-29415.7909988088
"100%",0.0371980459662149,0.0306223944684983,0.0629245686469331,0.308743373915903,0.880588120110901,-29415.4165304708
