pos	5pC>T
1	0.0213049576335037
2	0.034941046356871
3	0.0175247053553932
4	0.0182409796912818
5	0.0168371471756476
6	0.0222913801838315
7	0.0231558605983874
8	0.0205683107010391
9	0.0215898883613499
10	0.0218871190559411
11	0.0194841087056656
12	0.0195293937303595
13	0.0206195484864033
14	0.0212762604214276
15	0.0212880539804226
16	0.0210783262687404
17	0.0201816842622146
18	0.020772391125719
19	0.0217887494941319
20	0.0202504789499517
21	0.0201321528546319
22	0.0220412929594369
23	0.0221533294581154
24	0.0240641272031407
25	0.0252552476377703
