"","Position","C.T","G.A"
"1",1,0.355843208064352,0.207967778655155
"2",2,0.36773372824642,0.23994300345453
"3",3,0.369452211393421,0.27634037444123
"4",4,0.36971936123235,0.306431416498791
"5",5,0.375545883952082,0.324071883733786
"6",6,0.385784013188489,0.332510978742054
"7",7,0.396669133627843,0.336878239423897
"8",8,0.404092539240268,0.342603008318608
"9",9,0.409357065104286,0.348662586454019
"10",10,0.41078971835326,0.357402757801646
"11",11,0.412601044903557,0.364097299506881
"12",12,0.416152161757009,0.367480253631567
"13",-12,0.371440574929827,0.412097481271653
"14",-11,0.370433327892512,0.406479451555379
"15",-10,0.367077867606214,0.401777421000775
"16",-9,0.360117517455787,0.398896942668621
"17",-8,0.352618347693065,0.394876142554172
"18",-7,0.344554323163728,0.389426061352036
"19",-6,0.33838288269395,0.380046341358188
"20",-5,0.328830963301455,0.370758512971131
"21",-4,0.312159791797209,0.364098483410757
"22",-3,0.287134704398844,0.359884682565467
"23",-2,0.258204999676001,0.353035487999247
"24",-1,0.233749994224819,0.336070889639831
