pos	5pC>T
1	0.0272316310860208
2	0.0370058610799352
3	0.0231487640688609
4	0.0238386830338071
5	0.0228870066678681
6	0.0305607476635514
7	0.0354369958611522
8	0.0293585758688895
9	0.0323146576117714
10	0.0314571025879389
11	0.0271271051621043
12	0.0288532675709001
13	0.0285487932546756
14	0.0298659714941487
15	0.0298098386595462
16	0.0291121657599259
17	0.0346158211326751
18	0.0285506614333479
19	0.0285183788331544
20	0.0277101183482821
21	0.0288615238884613
22	0.0294689213098587
23	0.0319065469444687
24	0.0291658227481844
25	0.0313665404295915
