"","Position","C.T","G.A"
"1",1,0.501193901390493,0.299670052320854
"2",2,0.504685896263107,0.307431257374199
"3",3,0.497079654381202,0.331687240115122
"4",4,0.486992943034991,0.356529818380425
"5",5,0.48059448627391,0.372986080533282
"6",6,0.475999585832052,0.385423032419565
"7",7,0.472349085369636,0.395632555967453
"8",8,0.470618820468763,0.402708004455841
"9",9,0.470969846455595,0.406758412344697
"10",10,0.470764929086911,0.411198351023269
"11",11,0.470178289503933,0.415825839200023
"12",12,0.469550621720662,0.420247855108264
"13",-12,0.428036962208993,0.462280322492203
"14",-11,0.423177186762791,0.463334801044224
"15",-10,0.41772513390199,0.464654319544887
"16",-9,0.413304213539047,0.464872535081126
"17",-8,0.409682126961374,0.464197375716502
"18",-7,0.404351581162745,0.464618613921605
"19",-6,0.396046983719906,0.466989215764225
"20",-5,0.383976423534887,0.471593147909037
"21",-4,0.368557387480581,0.477657386313263
"22",-3,0.347633698211809,0.485965339392449
"23",-2,0.329227745631873,0.491027718254724
"24",-1,0.326560993231764,0.484740739345519
