pos	5pC>T
1	0.0423960737449941
2	0.0611800720753303
3	0.0348588144575954
4	0.0348542620979093
5	0.0320456365092074
6	0.0357851096079994
7	0.0343339109479712
8	0.0302575268413545
9	0.0300598923454045
10	0.0312977594722339
11	0.0265926322473015
12	0.0277318709935897
13	0.0283790748614869
14	0.0274304107513113
15	0.0258287484104901
16	0.0244718484477799
17	0.0226241561210266
18	0.02502183135877
19	0.0211748677775707
20	0.0211684486082763
21	0.0236557682534305
22	0.0242980942545399
23	0.0269898573147671
24	0.0386830040388604
25	0.0380413080131334
