pos	3pG>A
1	0.0357979992465782
2	0.0472906465709109
3	0.0294247915422981
4	0.0298386939222058
5	0.0277567116638859
6	0.0318442972552562
7	0.0303378374114068
8	0.0279981703494971
9	0.0274926291094696
10	0.028954178718222
11	0.0263458908367525
12	0.0263914650997772
13	0.0276717617646128
14	0.0257726856548959
15	0.0240931923942186
16	0.0245979430696425
17	0.025135801479284
18	0.0240138608921938
19	0.0216925720734585
20	0.0216560281998761
21	0.0250812112551191
22	0.0237881795479285
23	0.0261904912455975
24	0.0322412509307521
25	0.0311711196837643
