"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0399353505550669,0.0259666298603993,0.04295765847438,0.18367339788568,0.784608740777132,-46115.9506482994
"Std.",0.000108465363777308,0.00250244403348809,0.00174016884783849,0.0716101664139025,0.00251915024794597,1.51159393387962
"Acceptance ratio",0.225,0.14664,0.24604,0.26608,0.2039,0.70398
"0%",0.0395326132729225,0.014023281328254,0.0395635777685343,0.0303577022225602,0.774918535843171,-46127.1951070377
"2.5%",0.0397201158682407,0.0162189826443045,0.0409020200652899,0.0383985126493755,0.779734577107887,-46119.669017473
"5%",0.0397544492521379,0.0207113209680221,0.0411560210287676,0.0567863259787083,0.780538379956233,-46118.8366876764
"7.5%",0.0397774069236078,0.0228302191798015,0.0413384344804407,0.0733175923397511,0.781030274649372,-46118.3429267358
"10%",0.0397954477624029,0.0232221336005533,0.0414585332920075,0.079078685370425,0.781422849548075,-46117.9661355045
"12.5%",0.0398102229873176,0.0236104930915348,0.0415709786510743,0.0837300922223714,0.781733530036398,-46117.6594952432
"15%",0.0398223668460868,0.024164743561202,0.0416557239128635,0.0927838843660414,0.781982859952568,-46117.4144266041
"17.5%",0.0398329068473197,0.0247123078704818,0.0417385813119445,0.102619458482056,0.782229510831156,-46117.2147168856
"20%",0.0398441789929307,0.0251213818073064,0.0418217717403941,0.11259374093544,0.78245544302227,-46117.0346949403
"22.5%",0.0398535852124555,0.0254109044991806,0.0418911020875128,0.121205598802792,0.782677500197446,-46116.8695875205
"25%",0.039862419815407,0.0256975581312448,0.0419648053429176,0.12971251202978,0.782880315923261,-46116.7262550691
"27.5%",0.0398706074023444,0.0259511195813477,0.0420280258344756,0.138528983294867,0.783076216891478,-46116.5921518407
"30%",0.039879698435186,0.0261219829166469,0.0420929957547337,0.146106243616428,0.78325081084023,-46116.4665087511
"32.5%",0.0398867496096991,0.0262744149955057,0.042157470598865,0.154835491272218,0.78343651618897,-46116.3541514359
"35%",0.0398943113960402,0.026397270351497,0.0422265278177964,0.16156682446699,0.783601945086159,-46116.2365865705
"37.5%",0.0399004628354978,0.0265051381475754,0.0422871887169506,0.167679040435896,0.783777342609835,-46116.1287627068
"40%",0.0399079845955731,0.0266054225156955,0.0423507950263202,0.173090431672135,0.783941923387977,-46116.025300757
"42.5%",0.0399154464403815,0.0266955178223001,0.0424129198647599,0.178735109084917,0.784108692358685,-46115.9319779097
"45%",0.0399218645199378,0.0267729571806867,0.0424723972230212,0.183893626197659,0.784260731583911,-46115.8387261753
"47.5%",0.0399296844287173,0.0268357412833388,0.0425331626219429,0.188638779695304,0.784419203947215,-46115.7510712057
"50%",0.0399361689553767,0.0268930250030414,0.0426023633316672,0.192936457229089,0.78456614841409,-46115.6650492357
"52.5%",0.0399429433252144,0.0269447426209808,0.0426777386381977,0.197895371425282,0.784736456414569,-46115.5750233175
"55%",0.0399496316222589,0.0269926395569077,0.0427443921673469,0.202234702353625,0.784894057275271,-46115.4893585628
"57.5%",0.0399569110837056,0.0270440465615248,0.0428092234148132,0.206585398733286,0.785040847399454,-46115.4086204249
"60%",0.0399638545550039,0.0270945391241874,0.0428899017250384,0.210902663266994,0.785210739860258,-46115.3308880193
"62.5%",0.0399717489093288,0.0271433729380198,0.0429642117054011,0.214815239524899,0.785364688846316,-46115.2538983313
"65%",0.0399783317439439,0.0271897071694902,0.0430417534009276,0.219222024679376,0.785546047954202,-46115.1769617615
"67.5%",0.0399860125121089,0.027230519980569,0.0431259284339216,0.223687156725482,0.785730275840936,-46115.0975000693
"70%",0.0399930331464272,0.0272773559065992,0.043215137175567,0.227785509455769,0.785920757833077,-46115.0165062575
"72.5%",0.0400010104806458,0.0273217879933669,0.0433306280240401,0.231736132967921,0.78610521296509,-46114.940958115
"75%",0.0400085951052336,0.0273582678219219,0.0434193948562159,0.236719441429601,0.786319315432911,-46114.8601166312
"77.5%",0.0400161891435478,0.0274067603065594,0.0435269920542904,0.241371604129312,0.786503327527911,-46114.7749148066
"80%",0.0400251046414205,0.0274450927668724,0.0436431261111852,0.246626472611251,0.786723130169237,-46114.6863367449
"82.5%",0.0400354936174128,0.0274870744415573,0.0437779663211098,0.252192197106533,0.786962245857861,-46114.5992008803
"85%",0.04004640364017,0.0275359976530897,0.0439475467251503,0.258075409790746,0.787272423865084,-46114.5067583388
"87.5%",0.0400599531103439,0.0275834156549469,0.0441596534837342,0.26484037174743,0.787572113579799,-46114.4073896351
"90%",0.0400732697677995,0.0276410931544672,0.0444087553773843,0.271647538504594,0.787888766256583,-46114.306385226
"92.5%",0.0400904622565517,0.0276907270007534,0.0448224931350704,0.280464940769959,0.788239499781564,-46114.1916396024
"95%",0.0401160440779697,0.0277610259176253,0.0459248992819604,0.290843122728489,0.788760335866902,-46114.0598147856
"97.5%",0.0401475348400792,0.0278522095878088,0.0495270694248751,0.306494265003882,0.789627384663712,-46113.8965647712
"100%",0.0403700114077997,0.0283898333046547,0.0518447543788992,0.396439547627416,0.793475809839876,-46113.4678080991
