"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0473896613863861,0.00494926260824464,1.29202779524071e-05,0.149223894043351,0.602338616336099,-28836.5064008596
"Std.",0.000126071571410859,0.000134262375486046,1.27034300548536e-05,0.00988689945146658,0.00195523208980099,1.73666500423214
"Acceptance ratio",0.26398,0.11656,0.14082,0.29342,0.17608,0.67298
"0%",0.0469474687557899,0.00444614958963433,3.18405957893528e-09,0.112898683725065,0.595202168394062,-28852.1671036128
"2.5%",0.0471436849255262,0.00469165563628417,4.48336247277883e-07,0.130761751738039,0.59855981635456,-28840.822061145
"5%",0.0471827132264818,0.00472981687768251,7.7944107675442e-07,0.133808722281249,0.599080276166538,-28839.8098238518
"7.5%",0.0472099929554563,0.00475762780198668,1.07713529232145e-06,0.135551156170067,0.599476020843803,-28839.2256745528
"10%",0.0472290741745041,0.00477835503933729,1.45657872295458e-06,0.136894075569776,0.599793839771471,-28838.8038048063
"12.5%",0.0472442317021983,0.00479604346303972,1.8428821141105e-06,0.138084504270622,0.600034217536889,-28838.4835840003
"15%",0.047258299473051,0.0048114053679161,2.28228589261534e-06,0.139079650655343,0.600273327977342,-28838.2031400848
"17.5%",0.0472730402213861,0.00482226724303794,2.56422796156327e-06,0.139965549613082,0.600467524844294,-28837.9584330343
"20%",0.0472831253633109,0.00483412972578825,3.01997184384121e-06,0.140737080925111,0.600672080421462,-28837.7531128408
"22.5%",0.0472938978415308,0.00484421341651886,3.45925321497294e-06,0.141650293947596,0.600876426997773,-28837.5710992149
"25%",0.0473046603454076,0.00485595583830998,3.87669617133982e-06,0.142394000295573,0.601048045455068,-28837.4023790337
"27.5%",0.0473135561255328,0.00486492536375267,4.3596586024125e-06,0.143058980766859,0.601198206057475,-28837.2508300032
"30%",0.0473225403022049,0.0048769813215463,4.75326029847987e-06,0.143827421959432,0.601342509049404,-28837.1118761762
"32.5%",0.0473324142405263,0.00488782852097955,5.25896235315064e-06,0.144489298503655,0.601477453355015,-28836.9770974569
"35%",0.0473415755280636,0.00489781490635309,5.71614965361639e-06,0.145207261499029,0.601592098497634,-28836.8502307162
"37.5%",0.0473492868912617,0.00490414761401373,6.18587227339217e-06,0.145834242686504,0.601724248426672,-28836.7287967409
"40%",0.0473567248522433,0.00491345994108266,6.79509189204698e-06,0.146436576988339,0.601847789803313,-28836.6151484395
"42.5%",0.0473653698364442,0.00492255539423279,7.3989363319739e-06,0.147040819859214,0.601970913056539,-28836.500283113
"45%",0.0473736231148883,0.00493310872101805,7.97520036094029e-06,0.147704173589066,0.602088578231409,-28836.3961429477
"47.5%",0.0473810018106405,0.00494019716951143,8.56022522182919e-06,0.148325109600533,0.602197635494032,-28836.2880537394
"50%",0.047388910458716,0.00494956663395179,9.31966706201961e-06,0.148929493552885,0.602324562901484,-28836.1927232322
"52.5%",0.0473961902661338,0.00495765532270714,9.92550576144109e-06,0.149478754334655,0.60244605329505,-28836.0948515889
"55%",0.0474035152381514,0.00496728776547599,1.06734943067951e-05,0.150112219487666,0.602594045499977,-28835.9948830687
"57.5%",0.0474112020383544,0.0049756510667258,1.13490186182772e-05,0.150699246508106,0.602740258083579,-28835.891622931
"60%",0.0474199843569152,0.00498277520435924,1.20555005301381e-05,0.151363970865042,0.602874525332635,-28835.7874841185
"62.5%",0.0474280359687565,0.00499176526943545,1.27789177976519e-05,0.151982741913975,0.60302625758057,-28835.6907204275
"65%",0.0474368823716639,0.00500201544585466,1.36037406839161e-05,0.152594947127719,0.60314353736077,-28835.5978215421
"67.5%",0.0474459793013293,0.00500990423706466,1.43967077008835e-05,0.153284946777107,0.603264092518718,-28835.5090807085
"70%",0.0474549048707428,0.00501991193220951,1.52994583649047e-05,0.154035382828814,0.603376280480725,-28835.418307344
"72.5%",0.0474637979924554,0.00503013794695786,1.63582041565568e-05,0.154855370156802,0.60351669670555,-28835.3349302976
"75%",0.0474736360833611,0.00504045078530382,1.76005167317e-05,0.155705348612616,0.60364610644683,-28835.2406219998
"77.5%",0.0474844517418381,0.005050760342642,1.90508801133273e-05,0.156543582966438,0.603799729580987,-28835.148609068
"80%",0.0474951781094826,0.00506180252251359,2.05461437294646e-05,0.157471196020511,0.60398435040992,-28835.0479672014
"82.5%",0.0475076838019818,0.0050722387800758,2.24446534611998e-05,0.158445723833801,0.604179812840491,-28834.9449804876
"85%",0.0475212304162703,0.00508983179260388,2.42944181245217e-05,0.159426033978155,0.604354382565498,-28834.8439891063
"87.5%",0.0475361744389452,0.00510772660796283,2.67199720412019e-05,0.160641992484475,0.604576194264021,-28834.7315256831
"90%",0.0475507907946665,0.00512662103360941,2.92913603207797e-05,0.162089689426353,0.604828324217704,-28834.6160762774
"92.5%",0.047575060944041,0.00514677161139485,3.2818014051913e-05,0.163788066759358,0.605146287198364,-28834.4758997526
"95%",0.0476032678100481,0.0051720414266678,3.78833926963027e-05,0.165931909448868,0.605525576578976,-28834.3241257527
"97.5%",0.047637537908863,0.00521375113785255,4.80729736679654e-05,0.169570473558486,0.606178331655456,-28834.1267546995
"100%",0.04784122028694,0.00543271977320877,0.000123388924985279,0.187185346473966,0.609159512158375,-28833.5712856145
