"","Position","C.T","G.A"
"1",1,0.775516464213453,0.452803493628453
"2",2,0.761554275337025,0.429623797133614
"3",3,0.747220173683951,0.434300148155632
"4",4,0.732636706117643,0.454823685837031
"5",5,0.718784513717526,0.478784304151633
"6",6,0.706051022669195,0.501387942565215
"7",7,0.693134339939797,0.524574713183701
"8",8,0.681725730973462,0.543280173129413
"9",9,0.677552567188025,0.547557344494497
"10",10,0.677948664581741,0.544106073417436
"11",11,0.682834034984404,0.532202061197626
"12",12,0.688508483067604,0.518129840996643
"13",-12,0.552391658796601,0.670693719566504
"14",-11,0.557009592141066,0.668831786142097
"15",-10,0.559906688836523,0.668181336602683
"16",-9,0.557980087880488,0.670665156007871
"17",-8,0.552970929013467,0.675402258709663
"18",-7,0.540608003942579,0.684434455036964
"19",-6,0.528783971679912,0.693807145139124
"20",-5,0.517177259438094,0.704219404695941
"21",-4,0.501799918381691,0.717590817372897
"22",-3,0.484991806043651,0.733435479424726
"23",-2,0.483382489520798,0.748560860184494
"24",-1,0.511244995459999,0.761881242932647
