pos	5pC>T
1	0.0376046584717303
2	0.0569235524417886
3	0.032249645993321
4	0.0337295413529156
5	0.0307669006999362
6	0.0323950053430533
7	0.0333082706766917
8	0.0277790911083698
9	0.0272367259427418
10	0.0287989470843611
11	0.0248179866235593
12	0.0261675709207637
13	0.0271653399832364
14	0.0267982147051914
15	0.0241070160848664
16	0.0227814383849713
17	0.0219054780281752
18	0.023596180142522
19	0.0205846433675458
20	0.0204742594488775
21	0.0224682407498122
22	0.0226139986998112
23	0.0253379615390249
24	0.0369582180605803
25	0.0381240652059099
