Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
Gmi-ABas_001-GmA02001-L1-fp1-clmp-fp2-fqscrn-repr.R1	Gmi-ABas_001-GmA02001-L1-fp1-clmp-fp2-fqscrn-repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1450403.0	0.0	33-150	48.0	93.33409913235006	129.82627242221645	pass	pass	pass	pass	warn	fail	pass	warn	pass	pass	pass
Gmi-ABas_001-GmA02001-L1-fp1-clmp-fp2-fqscrn-repr.R2	Gmi-ABas_001-GmA02001-L1-fp1-clmp-fp2-fqscrn-repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1450403.0	0.0	33-150	48.0	92.91637620063788	130.07871398500967	pass	pass	pass	pass	warn	fail	pass	warn	pass	pass	pass
Gmi-ABas_002-GmA02002-L1-fp1-clmp-fp2-fqscrn-repr.R1	Gmi-ABas_002-GmA02002-L1-fp1-clmp-fp2-fqscrn-repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2900789.0	0.0	33-150	41.0	93.30814459552938	122.30631838441197	pass	pass	pass	pass	warn	pass	pass	warn	pass	pass	pass
Gmi-ABas_002-GmA02002-L1-fp1-clmp-fp2-fqscrn-repr.R2	Gmi-ABas_002-GmA02002-L1-fp1-clmp-fp2-fqscrn-repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2900789.0	0.0	33-150	41.0	92.63586209222993	122.42536737418682	pass	pass	pass	pass	warn	pass	pass	warn	pass	pass	pass
Gmi-ABas_004-GmA02004-L1-fp1-clmp-fp2-fqscrn-repr.R1	Gmi-ABas_004-GmA02004-L1-fp1-clmp-fp2-fqscrn-repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	363296.0	0.0	33-150	48.0	93.55951817326495	127.05983000088082	pass	pass	pass	pass	warn	fail	pass	warn	pass	pass	pass
Gmi-ABas_004-GmA02004-L1-fp1-clmp-fp2-fqscrn-repr.R2	Gmi-ABas_004-GmA02004-L1-fp1-clmp-fp2-fqscrn-repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	363296.0	0.0	33-150	48.0	93.18658070166194	127.34204890777768	pass	pass	warn	pass	warn	fail	pass	warn	pass	pass	pass
Gmi-ABas_005-GmA02005-L1-fp1-clmp-fp2-fqscrn-repr.R1	Gmi-ABas_005-GmA02005-L1-fp1-clmp-fp2-fqscrn-repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1170893.0	0.0	33-150	43.0	94.19685432651389	121.7671708687301	pass	pass	pass	pass	warn	warn	pass	warn	pass	pass	pass
Gmi-ABas_005-GmA02005-L1-fp1-clmp-fp2-fqscrn-repr.R2	Gmi-ABas_005-GmA02005-L1-fp1-clmp-fp2-fqscrn-repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1170893.0	0.0	33-150	43.0	93.6213797913837	122.01518840748045	pass	pass	pass	pass	warn	warn	pass	warn	pass	pass	pass
Gmi-ABas_006-GmA02006-L1-fp1-clmp-fp2-fqscrn-repr.R1	Gmi-ABas_006-GmA02006-L1-fp1-clmp-fp2-fqscrn-repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1128477.0	0.0	33-150	43.0	94.10662667929785	121.05773888169631	pass	pass	pass	pass	warn	pass	pass	warn	pass	pass	pass
Gmi-ABas_006-GmA02006-L1-fp1-clmp-fp2-fqscrn-repr.R2	Gmi-ABas_006-GmA02006-L1-fp1-clmp-fp2-fqscrn-repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1128477.0	0.0	33-150	43.0	93.59900642056893	121.3271799070783	pass	pass	pass	pass	warn	pass	pass	warn	pass	pass	pass
