Sample	Top over-represented sequence	Sum of remaining over-represented sequences
Gmi-ABas_001-GmA02001-L1-fp1-clmp-fp2-fqscrn-repr.R1	0.0	0.0
Gmi-ABas_001-GmA02001-L1-fp1-clmp-fp2-fqscrn-repr.R2	0.0	0.0
Gmi-ABas_002-GmA02002-L1-fp1-clmp-fp2-fqscrn-repr.R1	0.0	0.0
Gmi-ABas_002-GmA02002-L1-fp1-clmp-fp2-fqscrn-repr.R2	0.0	0.0
Gmi-ABas_004-GmA02004-L1-fp1-clmp-fp2-fqscrn-repr.R1	0.0	0.0
Gmi-ABas_004-GmA02004-L1-fp1-clmp-fp2-fqscrn-repr.R2	0.0	0.0
Gmi-ABas_005-GmA02005-L1-fp1-clmp-fp2-fqscrn-repr.R1	0.0	0.0
Gmi-ABas_005-GmA02005-L1-fp1-clmp-fp2-fqscrn-repr.R2	0.0	0.0
Gmi-ABas_006-GmA02006-L1-fp1-clmp-fp2-fqscrn-repr.R1	0.0	0.0
Gmi-ABas_006-GmA02006-L1-fp1-clmp-fp2-fqscrn-repr.R2	0.0	0.0
Gmi-ABas_007-GmA02007-L1-fp1-clmp-fp2-fqscrn-repr.R1	0.0	0.0
Gmi-ABas_007-GmA02007-L1-fp1-clmp-fp2-fqscrn-repr.R2	0.0	0.0
Gmi-ABas_008-GmA02008-L1-fp1-clmp-fp2-fqscrn-repr.R1	0.0	0.0
Gmi-ABas_008-GmA02008-L1-fp1-clmp-fp2-fqscrn-repr.R2	0.0	0.0
Gmi-ABas_017-GmA02017-L1-fp1-clmp-fp2-fqscrn-repr.R1	0.0	0.0
Gmi-ABas_017-GmA02017-L1-fp1-clmp-fp2-fqscrn-repr.R2	0.0	0.0
Gmi-ABas_018-GmA02018-L1-fp1-clmp-fp2-fqscrn-repr.R1	0.0	0.0
Gmi-ABas_018-GmA02018-L1-fp1-clmp-fp2-fqscrn-repr.R2	0.0	0.0
Gmi-ABas_019-GmA02019-L1-fp1-clmp-fp2-fqscrn-repr.R1	0.0	0.0
Gmi-ABas_019-GmA02019-L1-fp1-clmp-fp2-fqscrn-repr.R2	0.0	0.0
Gmi-ABas_020-GmA02020-L1-fp1-clmp-fp2-fqscrn-repr.R1	0.0	0.0
Gmi-ABas_020-GmA02020-L1-fp1-clmp-fp2-fqscrn-repr.R2	0.0	0.0
Gmi-ABas_021-GmA02021-L1-fp1-clmp-fp2-fqscrn-repr.R1	0.0	0.0
Gmi-ABas_021-GmA02021-L1-fp1-clmp-fp2-fqscrn-repr.R2	0.0	0.0
Gmi-ABas_022-GmA02022-L1-fp1-clmp-fp2-fqscrn-repr.R1	0.0	0.0
Gmi-ABas_022-GmA02022-L1-fp1-clmp-fp2-fqscrn-repr.R2	0.0	0.0
Gmi-ABas_023-GmA02023-L1-fp1-clmp-fp2-fqscrn-repr.R1	0.0	0.0
Gmi-ABas_023-GmA02023-L1-fp1-clmp-fp2-fqscrn-repr.R2	0.0	0.0
Gmi-ABas_028-GmA02028-L1-fp1-clmp-fp2-fqscrn-repr.R1	0.0	0.0
Gmi-ABas_028-GmA02028-L1-fp1-clmp-fp2-fqscrn-repr.R2	0.0	0.0
Gmi-ABas_030-GmA02030-L1-fp1-clmp-fp2-fqscrn-repr.R1	0.11652499947554214	0.21817446710314276
Gmi-ABas_030-GmA02030-L1-fp1-clmp-fp2-fqscrn-repr.R2	0.12091137425121722	0.0
Gmi-ABas_033-GmA02033-L1-fp1-clmp-fp2-fqscrn-repr.R1	0.0	0.0
Gmi-ABas_033-GmA02033-L1-fp1-clmp-fp2-fqscrn-repr.R2	0.0	0.0
Gmi-ABas_034-GmA02034-L1-fp1-clmp-fp2-fqscrn-repr.R1	0.0	0.0
Gmi-ABas_034-GmA02034-L1-fp1-clmp-fp2-fqscrn-repr.R2	0.0	0.0
Gmi-ABas_035-GmA02035-L1-fp1-clmp-fp2-fqscrn-repr.R1	0.0	0.0
Gmi-ABas_035-GmA02035-L1-fp1-clmp-fp2-fqscrn-repr.R2	0.0	0.0
Gmi-ABas_044-GmA02044-L1-fp1-clmp-fp2-fqscrn-repr.R1	0.0	0.0
Gmi-ABas_044-GmA02044-L1-fp1-clmp-fp2-fqscrn-repr.R2	0.0	0.0
Gmi-ABas_045-GmA02045-L1-fp1-clmp-fp2-fqscrn-repr.R1	0.37025338565733346	13.808494584341577
Gmi-ABas_045-GmA02045-L1-fp1-clmp-fp2-fqscrn-repr.R2	0.3164049223387322	11.228715727931217
Gmi-ABas_047-GmA02047-L1-fp1-clmp-fp2-fqscrn-repr.R1	0.0	0.0
Gmi-ABas_047-GmA02047-L1-fp1-clmp-fp2-fqscrn-repr.R2	0.0	0.0
Gmi-ABas_049-GmA02049-L1-fp1-clmp-fp2-fqscrn-repr.R1	0.5485556362095589	23.74465965197121
Gmi-ABas_049-GmA02049-L1-fp1-clmp-fp2-fqscrn-repr.R2	0.5118303428405983	20.08630276333769
Gmi-ABas_054-GmA02054-L1-fp1-clmp-fp2-fqscrn-repr.R1	0.0	0.0
Gmi-ABas_054-GmA02054-L1-fp1-clmp-fp2-fqscrn-repr.R2	0.0	0.0
Gmi-ABas_055-GmA02055-L1-fp1-clmp-fp2-fqscrn-repr.R1	0.0	0.0
Gmi-ABas_055-GmA02055-L1-fp1-clmp-fp2-fqscrn-repr.R2	0.0	0.0
Gmi-ABas_058-GmA02058-L1-fp1-clmp-fp2-fqscrn-repr.R1	0.0	0.0
Gmi-ABas_058-GmA02058-L1-fp1-clmp-fp2-fqscrn-repr.R2	0.0	0.0
Gmi-ABas_059-GmA02059-L1-fp1-clmp-fp2-fqscrn-repr.R1	0.0	0.0
Gmi-ABas_059-GmA02059-L1-fp1-clmp-fp2-fqscrn-repr.R2	0.0	0.0
Gmi-ABas_060-GmA02060-L1-fp1-clmp-fp2-fqscrn-repr.R1	0.10949113169702986	0.0
Gmi-ABas_060-GmA02060-L1-fp1-clmp-fp2-fqscrn-repr.R2	0.10365972802159186	0.0
Gmi-AHam_001-GmA01001-L1-fp1-clmp-fp2-fqscrn-repr.R1	0.0	0.0
Gmi-AHam_001-GmA01001-L1-fp1-clmp-fp2-fqscrn-repr.R2	0.0	0.0
Gmi-AHam_002-GmA01002-L1-fp1-clmp-fp2-fqscrn-repr.R1	0.0	0.0
Gmi-AHam_002-GmA01002-L1-fp1-clmp-fp2-fqscrn-repr.R2	0.0	0.0
Gmi-AHam_003-GmA01003-L1-fp1-clmp-fp2-fqscrn-repr.R1	0.0	0.0
Gmi-AHam_003-GmA01003-L1-fp1-clmp-fp2-fqscrn-repr.R2	0.0	0.0
Gmi-AHam_004-GmA01004-L1-fp1-clmp-fp2-fqscrn-repr.R1	0.0	0.0
Gmi-AHam_004-GmA01004-L1-fp1-clmp-fp2-fqscrn-repr.R2	0.0	0.0
Gmi-AHam_010-GmA01010-L1-fp1-clmp-fp2-fqscrn-repr.R1	0.0	0.0
Gmi-AHam_010-GmA01010-L1-fp1-clmp-fp2-fqscrn-repr.R2	0.0	0.0
Gmi-AHam_011-GmA01011-L1-fp1-clmp-fp2-fqscrn-repr.R1	0.0	0.0
Gmi-AHam_011-GmA01011-L1-fp1-clmp-fp2-fqscrn-repr.R2	0.0	0.0
Gmi-AHam_013-GmA01013-L1-fp1-clmp-fp2-fqscrn-repr.R1	0.0	0.0
Gmi-AHam_013-GmA01013-L1-fp1-clmp-fp2-fqscrn-repr.R2	0.0	0.0
Gmi-AHam_014-GmA01014-L1-fp1-clmp-fp2-fqscrn-repr.R1	0.0	0.0
Gmi-AHam_014-GmA01014-L1-fp1-clmp-fp2-fqscrn-repr.R2	0.0	0.0
Gmi-AHam_015-GmA01015-L1-fp1-clmp-fp2-fqscrn-repr.R1	0.21880484506718073	3.262412367772439
Gmi-AHam_015-GmA01015-L1-fp1-clmp-fp2-fqscrn-repr.R2	0.18998571031255096	2.896778586567694
Gmi-AHam_016-GmA01016-L1-fp1-clmp-fp2-fqscrn-repr.R1	0.0	0.0
Gmi-AHam_016-GmA01016-L1-fp1-clmp-fp2-fqscrn-repr.R2	0.0	0.0
Gmi-AHam_017-GmA01017-L1-fp1-clmp-fp2-fqscrn-repr.R1	0.0	0.0
Gmi-AHam_017-GmA01017-L1-fp1-clmp-fp2-fqscrn-repr.R2	0.0	0.0
Gmi-AHam_018-GmA01018-L1-fp1-clmp-fp2-fqscrn-repr.R1	0.0	0.0
Gmi-AHam_018-GmA01018-L1-fp1-clmp-fp2-fqscrn-repr.R2	0.0	0.0
Gmi-AHam_026-GmA01026-L1-fp1-clmp-fp2-fqscrn-repr.R1	0.0	0.0
Gmi-AHam_026-GmA01026-L1-fp1-clmp-fp2-fqscrn-repr.R2	0.0	0.0
