"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0489186075276153,0.00438035987288543,1.22312738101849e-05,0.155191663389552,0.496765628642156,-14260.9127326279
"Std.",0.000133374966639382,0.000134606838622543,1.22525309127006e-05,0.010929062190866,0.00171671214777928,1.72523714533629
"Acceptance ratio",0.28762,0.11928,0.1339,0.1752,0.1629,0.62454
"0%",0.048390104229392,0.00378609495601499,1.18381303019305e-09,0.117792032260702,0.490189778282567,-14274.6935411301
"2.5%",0.0486551455279836,0.00411680418804862,3.67312217185255e-07,0.134097705158713,0.4933050713452,-14265.0592178761
"5%",0.0486948382252422,0.00415782068006668,7.1983114732352e-07,0.137797889410632,0.493910049149341,-14264.2298622682
"7.5%",0.0487243598092208,0.00418358929778363,1.081228724828e-06,0.13970996974908,0.49431240736842,-14263.6870051719
"10%",0.048748254328196,0.00420730380231835,1.34501668793595e-06,0.141339932896436,0.494564196425434,-14263.2490926857
"12.5%",0.0487655507085596,0.00422502108915199,1.65980789187071e-06,0.142597752729015,0.494785325641612,-14262.9186370012
"15%",0.0487820619639998,0.00424280834534756,1.98364879576006e-06,0.143804397875057,0.494990457666014,-14262.6232246943
"17.5%",0.0487953444739709,0.0042600088824002,2.31718139849964e-06,0.144930342534841,0.495166393806966,-14262.3839480638
"20%",0.0488091522260756,0.00427168757534414,2.68610703930844e-06,0.145901270720551,0.495317203899011,-14262.1873705896
"22.5%",0.0488207222162879,0.00428087262931403,3.0567066334913e-06,0.146782950711905,0.495454959701161,-14262.0095170611
"25%",0.0488311995040415,0.00429156278498871,3.469303526689e-06,0.147766097056613,0.495604490051435,-14261.8477488424
"27.5%",0.0488418788143287,0.00430120610160223,3.89403580760636e-06,0.148620878309749,0.495751111598418,-14261.6895981454
"30%",0.0488508305787732,0.00430870509376686,4.40893793803813e-06,0.149377396298898,0.495895502086737,-14261.5512098269
"32.5%",0.0488595650413979,0.00431631767318024,4.78677783993864e-06,0.150156760757215,0.496006460775575,-14261.4129628039
"35%",0.0488681994799141,0.00432585665020303,5.34653474100791e-06,0.150829663437158,0.496111318382688,-14261.2890174841
"37.5%",0.0488770814880626,0.0043356174398588,5.80225867773291e-06,0.151517945841381,0.49622112836418,-14261.1481285421
"40%",0.0488847759891039,0.0043447005041925,6.32465082042721e-06,0.152181802980101,0.496348361528031,-14261.0237322236
"42.5%",0.0488924475025566,0.00435269142089207,6.83707889386268e-06,0.152859054017325,0.496444995537082,-14260.9069882278
"45%",0.0489002883235592,0.00436303346953055,7.40896807374777e-06,0.153595101033362,0.496551372772754,-14260.794457314
"47.5%",0.0489082048035516,0.00437162646917584,8.02520855117951e-06,0.154409662504437,0.496655413886948,-14260.6840724994
"50%",0.0489169820393904,0.0043801577491332,8.64460252464585e-06,0.155170146318206,0.496742299697948,-14260.5812992657
"52.5%",0.0489258286096024,0.00438893079569524,9.20664975445377e-06,0.155656035575168,0.496871541843342,-14260.4803789073
"55%",0.0489342746823452,0.00439703157705924,9.82332414283775e-06,0.156309444378243,0.496989993855228,-14260.3842935306
"57.5%",0.0489420746827424,0.00440546601640447,1.04384443785275e-05,0.156972731241081,0.497086406984419,-14260.2875476547
"60%",0.0489508528838766,0.00441391154339419,1.11695245873268e-05,0.157697708659132,0.497213828325357,-14260.1901744144
"62.5%",0.0489597573050495,0.00442195744856208,1.20377455565454e-05,0.158489981518769,0.497325694685319,-14260.0938963781
"65%",0.0489676836030965,0.00443119948546402,1.28702113450534e-05,0.15935512158706,0.497438963120704,-14260.0030550427
"67.5%",0.048977313822791,0.00443970048141965,1.36493859291787e-05,0.160039713104895,0.497559144590888,-14259.9098597275
"70%",0.0489874378531241,0.00444957854354165,1.46619902127237e-05,0.160731672070613,0.497669056194612,-14259.8143178122
"72.5%",0.048997458620021,0.00446032418221146,1.55030510179294e-05,0.161480502891935,0.497790394498547,-14259.7216980482
"75%",0.0490070013060263,0.00447070291986161,1.65661006869944e-05,0.162422615835124,0.497934304688832,-14259.6365372822
"77.5%",0.0490176598139166,0.00448006135390723,1.77226459444409e-05,0.163279101693236,0.498065905280656,-14259.5415911522
"80%",0.0490299918607168,0.00449075816151323,1.93414385943153e-05,0.164384331785291,0.498198153237308,-14259.4420023218
"82.5%",0.0490441041190948,0.00450350039960387,2.12319999724105e-05,0.1654445038544,0.498331244047905,-14259.339277499
"85%",0.0490591090272674,0.00451703222216107,2.3146709198591e-05,0.166555187538206,0.49852225231961,-14259.2418677089
"87.5%",0.0490714304592534,0.00453375852270386,2.51648654681593e-05,0.167665199559794,0.498743399385472,-14259.1321912484
"90%",0.0490919677824217,0.00455291376343205,2.80228381661481e-05,0.169319292830295,0.498960001340411,-14259.0232198224
"92.5%",0.0491128843886034,0.00457478214156692,3.17564081174141e-05,0.171226403067705,0.499208579680316,-14258.8927316184
"95%",0.0491419869623338,0.00460392286045166,3.72364680173525e-05,0.173606872470063,0.499532895512541,-14258.7384144172
"97.5%",0.0491810823007183,0.00464948380280525,4.58057581462923e-05,0.177091644776528,0.500170231301205,-14258.5499392897
"100%",0.04941158763979,0.00496982779967293,0.000119341234543385,0.198871602606439,0.503527726557682,-14257.9411873664
