pos	3pG>A
1	0.0114564168862811
2	0.0147604298114795
3	0.0101741432367805
4	0.0103839490303471
5	0.0100772473929724
6	0.0131008217637884
7	0.0139750604049213
8	0.0108847823043539
9	0.0128155381663756
10	0.0138282082906537
11	0.0151229621586632
12	0.016198639618268
13	0.0154628209291129
14	0.014272182547707
15	0.0147994175503554
16	0.0160218216007609
17	0.014786986578134
18	0.0183942562310611
19	0.0144476821192053
20	0.0158316716950798
21	0.018642600928592
22	0.017705242891162
23	0.0166743543658178
24	0.0152340741163381
25	0.0167044961872944
