pos	5pC>T
1	0.00532158946809395
2	0.0142894698408062
3	0.00802582774850593
4	0.0125612943641587
5	0.0111069628523427
6	0.0143005767137539
7	0.0176054325334675
8	0.01309963099631
9	0.0146520907806135
10	0.0165628468020322
11	0.012610161231369
12	0.0132895607471879
13	0.0138281196396244
14	0.0174985834234791
15	0.0157193398724657
16	0.017364742143211
17	0.0145778475595462
18	0.0158361333533932
19	0.0134783338931811
20	0.0125713180543468
21	0.0129715190559858
22	0.0176182934919854
23	0.0163418536255683
24	0.0189388262590268
25	0.0164802318276694
