"","Position","C.T","G.A"
"1",1,0.0296877755242837,0.0331817902305682
"2",2,0.0328750097477294,0.0367072641321308
"3",3,0.0350477368289114,0.0401376952004624
"4",4,0.0379078909668654,0.041999042681571
"5",5,0.0412868066633669,0.0426024546549068
"6",6,0.0439018351507189,0.0433261227003407
"7",7,0.0454875955771272,0.0445407339050222
"8",8,0.0463834924250247,0.0459991455415529
"9",9,0.0475755286506331,0.046799826271722
"10",10,0.0485388714550236,0.0475190921544098
"11",11,0.0489263496455956,0.0485485334303125
"12",12,0.0485868573989839,0.0500755819702911
"13",-12,0.0499133785095046,0.0487697419159459
"14",-11,0.0502348078560372,0.0472553853875032
"15",-10,0.0501504969413051,0.0459231205066962
"16",-9,0.0493552939976445,0.0450376435890284
"17",-8,0.0477211600397882,0.0446770405822812
"18",-7,0.0453736049432929,0.0446531874813962
"19",-6,0.0432407885042853,0.0439769919261049
"20",-5,0.0417357163345517,0.0421611949874106
"21",-4,0.0404543818678435,0.0394996236654767
"22",-3,0.0381494044077874,0.0370962227165893
"23",-2,0.0346119390098802,0.0350043574450727
"24",-1,0.0309260103464961,0.0319681844611948
