pos	5pC>T
1	0.00581204678788762
2	0.0115578823899641
3	0.00855900396584904
4	0.0113097311928818
5	0.0113859500014654
6	0.0142974404895157
7	0.0169627206602901
8	0.0131240284396422
9	0.0142167450133401
10	0.0151872825271201
11	0.0123344843862569
12	0.0139260180292198
13	0.0129866790104408
14	0.017305109675769
15	0.0150170825809636
16	0.016948027817593
17	0.0151248959750604
18	0.0146289375333689
19	0.0145543850578427
20	0.0147150549268703
21	0.0147671536311376
22	0.0164335296592343
23	0.0154284388533718
24	0.0175585729499468
25	0.0175963813682298
