"","Position","C.T","G.A"
"1",1,0.0456035681017297,0.0535674117042942
"2",2,0.0517369547602813,0.0579829784274046
"3",3,0.0558919473921069,0.0625588705637958
"4",4,0.0609960055272167,0.0647659625647111
"5",5,0.0665471961815275,0.0653269929046195
"6",6,0.0698740769840101,0.0670797960521574
"7",7,0.071194355274589,0.0699964253170862
"8",8,0.0712466068348616,0.0734760757514587
"9",9,0.0722319043815819,0.0754693898136937
"10",10,0.0737221220890458,0.076497456802057
"11",11,0.0749676385564332,0.0773712232970112
"12",12,0.0758475796567851,0.0782734732595111
"13",-12,0.0776306396381719,0.0765200871900283
"14",-11,0.0768877400973969,0.0754824208178903
"15",-10,0.0763769233740937,0.073883889460774
"16",-9,0.0756139982273188,0.0721379366533542
"17",-8,0.0738495605495873,0.0709107856181335
"18",-7,0.0712632379249447,0.069928405042838
"19",-6,0.0688207909794894,0.0681209722764928
"20",-5,0.0664092172224105,0.0654631887506959
"21",-4,0.0637092574594505,0.0621002374073862
"22",-3,0.059036704333201,0.0594855381836126
"23",-2,0.0530164607800488,0.0567362832834845
"24",-1,0.0483059851766647,0.0509358809942467
