"","Position","C.T","G.A"
"1",1,0.0903616387689911,0.113731469622871
"2",2,0.109444758003973,0.115450691312166
"3",3,0.120606158634185,0.12120130902827
"4",4,0.129967722503374,0.125847443982987
"5",5,0.137644690735211,0.129810112392047
"6",6,0.14193980073636,0.13522703533474
"7",7,0.143792270252976,0.141486400199764
"8",8,0.143664499832183,0.148357279942419
"9",9,0.148023116449454,0.149745692399404
"10",10,0.153861409618181,0.148748122354633
"11",11,0.157495016268131,0.149154624278555
"12",12,0.161742391241721,0.148284642768987
"13",-12,0.145055562889895,0.164599527394553
"14",-11,0.154469239207297,0.152172071105621
"15",-10,0.16082763295362,0.14168881155993
"16",-9,0.163266364021122,0.134244551638474
"17",-8,0.162350876349463,0.129333955851933
"18",-7,0.155865477977228,0.129187591759808
"19",-6,0.147613263706828,0.129476164328186
"20",-5,0.137556408503956,0.129898622133292
"21",-4,0.124940728456737,0.130788128420593
"22",-3,0.110439664072248,0.130975016429685
"23",-2,0.0964130685796938,0.127754683381702
"24",-1,0.0845878624742701,0.119062248755844
