"","Position","C.T","G.A"
"1",1,0.800172430587733,0.458232505743421
"2",2,0.790615238090408,0.461985853403
"3",3,0.778821433246255,0.48047829841246
"4",4,0.766182262234638,0.501197651882861
"5",5,0.752746913640892,0.522381905820028
"6",6,0.738366778328014,0.54353317036423
"7",7,0.721507783143757,0.567541886135072
"8",8,0.705288239344084,0.585797084344687
"9",9,0.697351650780369,0.586929627093369
"10",10,0.69532460016735,0.5783602998666
"11",11,0.69932226053375,0.558822894791477
"12",12,0.705223486196514,0.534165159496566
"13",-12,0.569882717898743,0.687314487025812
"14",-11,0.579311192344986,0.687608655719547
"15",-10,0.587673751829158,0.689019714965773
"16",-9,0.593661801840698,0.692428831281275
"17",-8,0.597676890160206,0.697713450233173
"18",-7,0.591456616078709,0.709144917800124
"19",-6,0.5813099757979,0.722442000231175
"20",-5,0.570099582469144,0.735877032881456
"21",-4,0.552048409672571,0.751142798497261
"22",-3,0.529824083942882,0.766518375658093
"23",-2,0.514171655814721,0.779497145019908
"24",-1,0.51869867983525,0.78849751604317
