pos	3pG>A
1	0.0309099377567007
2	0.0390107300302215
3	0.0227847467387766
4	0.0244442686496321
5	0.0248243431664707
6	0.032349745047229
7	0.0332243118015808
8	0.0299750856431018
9	0.0326468183855911
10	0.0303400962586752
11	0.0283052761239992
12	0.0282026392423328
13	0.0317630450695389
14	0.0287068807459598
15	0.0297819999476591
16	0.0301538297759089
17	0.0303691096691841
18	0.0300077629359959
19	0.0267052767052767
20	0.0290700744574114
21	0.0275411241493865
22	0.0289178604002361
23	0.0292699816230325
24	0.0314196325908495
25	0.0294187613987788
