pos	3pG>A
1	0.0104257321989947
2	0.0126833680733079
3	0.00827740492170022
4	0.0102891575396976
5	0.0108573492815285
6	0.0133654209510929
7	0.0142807785327652
8	0.0144525654681015
9	0.0134681390837188
10	0.0152351179827122
11	0.0148842541232157
12	0.0151098647676328
13	0.0149083006062455
14	0.016199294698927
15	0.0152892561983471
16	0.0158297356661365
17	0.0160956235866446
18	0.0155154130932227
19	0.0149526097238516
20	0.015016034710432
21	0.0168214111190467
22	0.0183406618838232
23	0.0160079757717123
24	0.014981056212789
25	0.0160776524378818
