"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0536068498978802,0.00232205700191538,3.79787628070569e-05,0.155999327586616,0.456992854990477,-5264.52887030025
"Std.",0.000268095569785398,0.000246406029996826,3.7414086384978e-05,0.0264360419909189,0.00293129000760922,1.73782294599208
"Acceptance ratio",0.29078,0.22324,0.20422,0.2256,0.26828,0.75166
"0%",0.0526248096985492,0.00138397461916765,1.57829482851836e-08,0.0739224506999178,0.446162299388102,-5275.49146928983
"2.5%",0.0530820844020771,0.00185030869992217,1.04753652793421e-06,0.10842854057941,0.451305020222469,-5268.79036406615
"5%",0.0531646011139271,0.00192134120715684,2.23465638644311e-06,0.11540443644174,0.452279687867072,-5267.87706355094
"7.5%",0.0532252059980799,0.0019694007440204,3.04399358233277e-06,0.119747348365862,0.452845328157345,-5267.28606708315
"10%",0.0532641481957195,0.0020071410164646,4.06323684336188e-06,0.123272033164283,0.453276094783638,-5266.87676611604
"12.5%",0.0532984821727991,0.00203981727668018,5.14400904539882e-06,0.12650491644678,0.453627549378779,-5266.5376340861
"15%",0.0533290670556172,0.00206690797594298,6.25538866283704e-06,0.128817849839334,0.453927824476391,-5266.2682230524
"17.5%",0.0533585089152367,0.00209053778142598,7.32794210885148e-06,0.131574351248917,0.454244530491955,-5266.03300118407
"20%",0.0533796243826017,0.00211400477660765,8.36921335034361e-06,0.133565444663521,0.45450905975661,-5265.81762686493
"22.5%",0.0534022731408538,0.00213539516729058,9.28704198913101e-06,0.135575927733248,0.454761306458873,-5265.63348363572
"25%",0.0534246086707776,0.00215493447924935,1.06769433165869e-05,0.137466246719414,0.45499092136448,-5265.46471926264
"27.5%",0.0534458531467034,0.00217334491127716,1.20764062755157e-05,0.139281513952629,0.455214952447185,-5265.307711912
"30%",0.0534649896594776,0.00218859580596366,1.34140954340993e-05,0.141227594938798,0.455445320729093,-5265.16255225768
"32.5%",0.053483566669633,0.00220686028277926,1.48428315207169e-05,0.142901433302227,0.455634724732914,-5265.02896053942
"35%",0.0535008650248142,0.00222103212307509,1.64320130329638e-05,0.144811119755629,0.455834467220764,-5264.89151524728
"37.5%",0.0535184499730408,0.00223638960237844,1.78073253165021e-05,0.146380081909404,0.456047216789991,-5264.75928616854
"40%",0.0535363475761961,0.00225330240401692,1.95735113126246e-05,0.147810689826524,0.456235691680742,-5264.6427128842
"42.5%",0.0535558162459419,0.00226837643600532,2.12093822902492e-05,0.149259582554513,0.456440727861505,-5264.52812976852
"45%",0.0535750342755686,0.00228490961004455,2.32054649140213e-05,0.150981024556125,0.456633368312791,-5264.41712588492
"47.5%",0.0535907238730355,0.00230294013708381,2.50394076824825e-05,0.152562366046458,0.456819358708108,-5264.31391083908
"50%",0.0536082560923689,0.00231771846815962,2.68737931076877e-05,0.154050854068438,0.456983980956745,-5264.20523587919
"52.5%",0.0536266326531553,0.00233284282031432,2.87074434149607e-05,0.155600244451891,0.457174675536037,-5264.09832175604
"55%",0.0536423848974325,0.00234793209726748,3.07618117438744e-05,0.157266443965954,0.457353849413069,-5263.99449761934
"57.5%",0.0536612322250625,0.00236647842919297,3.28579191598272e-05,0.159291422984358,0.457527871747405,-5263.89282215042
"60%",0.0536774428849824,0.00238217187481897,3.53371097874039e-05,0.161170727906095,0.457702397624772,-5263.79755786918
"62.5%",0.0536954958391118,0.00240071092182098,3.77708152914876e-05,0.162839993164607,0.457875866536893,-5263.69865960286
"65%",0.0537124099224065,0.00241614603238227,4.00346356870572e-05,0.16473080798941,0.458094319461207,-5263.6092312412
"67.5%",0.0537314739311355,0.00243542194266008,4.2814053362222e-05,0.166878730950912,0.458289687987787,-5263.51796319133
"70%",0.0537474494123879,0.00245411768589605,4.62617746563976e-05,0.168848328838103,0.458489038305928,-5263.42704121301
"72.5%",0.053767147006361,0.00247245740997417,4.98044770332465e-05,0.171004155916346,0.458710896933471,-5263.3397208979
"75%",0.0537861308507854,0.00249213757295393,5.33300535946921e-05,0.173024153327976,0.458945771577411,-5263.24463629436
"77.5%",0.0538061441354584,0.00251101329932938,5.74394911890631e-05,0.175142082266848,0.459175466220754,-5263.1586681584
"80%",0.0538297242871463,0.00253294848980951,6.18253045299599e-05,0.177605548028771,0.459426151110332,-5263.06580345649
"82.5%",0.0538536173106628,0.00255297524166756,6.67941603172606e-05,0.180268198182666,0.45968749543377,-5262.96286226176
"85%",0.0538810544158802,0.0025785444026511,7.21829751576753e-05,0.183377858834297,0.460008366929439,-5262.85809980196
"87.5%",0.0539103463703957,0.0026097507728657,7.93034139011004e-05,0.187080822541721,0.460385775670749,-5262.74605868797
"90%",0.0539486716290989,0.0026389782775617,8.73469318513251e-05,0.190913055162279,0.460824925928217,-5262.62086586384
"92.5%",0.0539913333695395,0.00267721476718042,9.73893914105571e-05,0.195338434190058,0.461328741192973,-5262.4881094162
"95%",0.05404417599077,0.00272702464697116,0.000111563103809462,0.201193246826196,0.461870472918115,-5262.32487696829
"97.5%",0.0541351147891186,0.00281052211517148,0.000137084780966434,0.212031198133835,0.462836353964941,-5262.11637283788
"100%",0.054588670515502,0.00352151268899086,0.000320325569706068,0.338849837410465,0.467954733442846,-5261.53849032528
