pos	3pG>A
1	0.0247861611132389
2	0.0325026148365432
3	0.0204211869814933
4	0.0213763881933017
5	0.019689973881472
6	0.0244462752305206
7	0.0250531585183093
8	0.0228943574589558
9	0.0222627624377725
10	0.0238321492676893
11	0.0220954668267787
12	0.0226101476224811
13	0.0235589396937338
14	0.0232274209448699
15	0.0226333548166964
16	0.0219954470523589
17	0.0240255682042925
18	0.0231051452701889
19	0.0224457548078776
20	0.0216915704250506
21	0.0232903825822914
22	0.0239209931754129
23	0.025411555036604
24	0.0266055494837121
25	0.0290075434375046
