pos	3pG>A
1	0.00906871294035577
2	0.00999167360532889
3	0.010547132498352
4	0.00802445548337791
5	0.0109846998823068
6	0.0124951190941039
7	0.00996168582375479
8	0.011883956658511
9	0.0130813953488372
10	0.0105005250262513
11	0.0197322057787174
12	0.0138635534476468
13	0.0103289977046672
14	0.0106343967730106
15	0.0137546468401487
16	0.013001485884101
17	0.00976138828633406
18	0.014460511679644
19	0.0131086142322097
20	0.0142857142857143
21	0.0173010380622837
22	0.0163187855787476
23	0.0172867343104096
24	0.0168517809268479
25	0.0149982560167422
