pos	3pG>A
1	0.0289518645075026
2	0.0360178860989632
3	0.0233357413366608
4	0.0260560146923783
5	0.0224772950564329
6	0.0320172325165839
7	0.0326886668104585
8	0.02943318916458
9	0.0300789976738294
10	0.0302601476449916
11	0.0290879978651011
12	0.027687074829932
13	0.029478612664212
14	0.027438326696874
15	0.0277171937477281
16	0.028816362662194
17	0.030077783403139
18	0.0289042777404637
19	0.0283193296978491
20	0.0274729099473281
21	0.0287321586312706
22	0.0293253079507279
23	0.0295565358718365
24	0.0290699039613027
25	0.0294690019460662
