"","Position","C.T","G.A"
"1",1,0.391611237789176,0.23123699052354
"2",2,0.399556377151027,0.253334279408031
"3",3,0.39735653801217,0.285903336273407
"4",4,0.39528357087941,0.313491205062884
"5",5,0.398438873618728,0.330977794794942
"6",6,0.403096777857332,0.344192121326768
"7",7,0.405427110088913,0.358088408656367
"8",8,0.406982979355519,0.371005416737547
"9",9,0.412468808918552,0.378026493161975
"10",10,0.418646581222137,0.383011182084951
"11",11,0.425435233760924,0.386173085422941
"12",12,0.432153453329585,0.388367074429262
"13",-12,0.396377936547864,0.424544437942189
"14",-11,0.39407758485046,0.417868681122449
"15",-10,0.389820661064574,0.4120415838198
"16",-9,0.383556567959274,0.407020723788928
"17",-8,0.375440953626579,0.402523393770866
"18",-7,0.363502239825509,0.4000997477877
"19",-6,0.351703253888809,0.395999203495362
"20",-5,0.340446328821281,0.389745618486141
"21",-4,0.324685233338535,0.385331856907423
"22",-3,0.299632795567846,0.385894605741624
"23",-2,0.269916069386978,0.386699878652947
"24",-1,0.247997168092912,0.378852700387419
