"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0443837399358762,0.0212136218797233,0.000931178750951876,0.877366518690301,0.667081812780771,-67923.748380428
"Std.",9.33906112338462e-05,8.8171428920415e-05,0.000897235392628816,0.0152516205730321,0.00170345779690799,1.72826205736151
"Acceptance ratio",0.20638,0.18586,0.16288,0.27122,0.28354,0.71802
"0%",0.0440180070899907,0.0208769397072897,1.42679097113463e-07,0.813094891628714,0.660663734480246,-67934.2637797894
"2.5%",0.0442048542106644,0.0210391299919363,2.4585095476184e-05,0.846704003659781,0.663734493190681,-67927.9753868791
"5%",0.044228821385946,0.0210660627645068,5.36827728237015e-05,0.851910550023928,0.664238454920617,-67927.0243829624
"7.5%",0.0442484458654887,0.0210841967233228,7.86754111032802e-05,0.85526830631828,0.664607460269925,-67926.4906727868
"10%",0.0442628592651228,0.0211002945325021,0.000101011418172011,0.857552562291546,0.664876623505795,-67926.0887920917
"12.5%",0.0442756580909614,0.0211127669630716,0.000128226639365745,0.859629029729211,0.665092753062909,-67925.7677077172
"15%",0.0442870022520606,0.0211224397120682,0.000157099927995527,0.861482224173554,0.66528782918145,-67925.4800471458
"17.5%",0.0442967919323774,0.0211317411754303,0.00018512160299755,0.863157618985276,0.665450793653929,-67925.2465473925
"20%",0.0443059284036799,0.0211400276073011,0.000213359057614066,0.864673084282168,0.665624809269223,-67925.0355888145
"22.5%",0.0443128586789026,0.0211478950080012,0.000248694104314185,0.866031419055764,0.665789320339461,-67924.8522205426
"25%",0.0443194332969382,0.0211556105561352,0.000281140490801037,0.867460414818259,0.665929929700661,-67924.6927413732
"27.5%",0.0443267958270229,0.0211623061402443,0.000307797875885587,0.868647499316989,0.666063398928132,-67924.5223712575
"30%",0.0443348509545777,0.0211692315235897,0.000340959943707824,0.869773931012181,0.666192477835228,-67924.380194801
"32.5%",0.0443414134623122,0.0211753667934964,0.000380346509477942,0.87085495347888,0.666298120200459,-67924.2428371437
"35%",0.0443469930720422,0.0211812779771626,0.000416687513189737,0.871842374307188,0.666412005029216,-67924.1082666381
"37.5%",0.0443527233141124,0.0211868205683487,0.000450445991266926,0.872910510699281,0.66652230919232,-67923.9879252645
"40%",0.0443588644325774,0.0211916520756858,0.000485414904129204,0.87391291346919,0.666635021206369,-67923.8665163552
"42.5%",0.0443649431810813,0.0211980124207084,0.000531607838518965,0.874975940197128,0.666747253683395,-67923.7542694007
"45%",0.0443708132549359,0.0212036348080315,0.000574393802508629,0.876010850593452,0.666855528565805,-67923.638737616
"47.5%",0.0443768057089281,0.02120832457102,0.000617344706277142,0.876923661304921,0.666978498714752,-67923.5254551904
"50%",0.04438325088259,0.0212132187100489,0.000656495262224117,0.877639683197619,0.667088935007635,-67923.4273833045
"52.5%",0.044389126159492,0.0212188038485538,0.000701688275984287,0.878452003604863,0.667214420069221,-67923.3259958826
"55%",0.0443953314323238,0.0212252004849377,0.000750678284162202,0.879256062132257,0.667323445956513,-67923.2267227184
"57.5%",0.0444008750243872,0.021230585061846,0.00081672990539035,0.880093711937738,0.667447680804444,-67923.1308707438
"60%",0.0444062776094917,0.0212361005238455,0.000872733803870855,0.881036840055179,0.667551642818686,-67923.0338748056
"62.5%",0.0444135480599105,0.0212411335381102,0.000924766359322349,0.882115166464096,0.667659854263039,-67922.9396467137
"65%",0.0444193541592001,0.0212472014141921,0.000982100373001892,0.883138884122998,0.667771730184794,-67922.8464164924
"67.5%",0.0444257998206188,0.0212528822516352,0.00104004330260567,0.884107696071441,0.667896010771075,-67922.7499518644
"70%",0.0444331093909739,0.0212587796986673,0.00111769043756839,0.885113180327603,0.668009755592658,-67922.6546102743
"72.5%",0.0444407166447382,0.0212648879927742,0.0012084384976953,0.886175599520514,0.668127026208402,-67922.5581915701
"75%",0.0444483963174006,0.0212711602569681,0.00130962160252485,0.887443995978429,0.668254481020807,-67922.4651103004
"77.5%",0.0444557857836841,0.0212783729736549,0.00141035226127264,0.888609075126571,0.668401982167388,-67922.3745184258
"80%",0.0444638357415352,0.0212859920843959,0.00151493586623137,0.889979566052648,0.66853566269543,-67922.2765564797
"82.5%",0.0444722118938361,0.0212942083340992,0.00163527694316233,0.891242973988436,0.668692629858461,-67922.1775979144
"85%",0.0444808440473763,0.0213033696418547,0.00177180510155963,0.89292470870301,0.66884899465843,-67922.0731549953
"87.5%",0.0444910668095967,0.0213150236001876,0.00192773028506637,0.894890865199511,0.669037574786807,-67921.9574218123
"90%",0.0445031891519767,0.021327135446558,0.00214072236636604,0.896609110750811,0.669238721103487,-67921.8392197347
"92.5%",0.0445182183645667,0.0213401419623812,0.00240787324837747,0.899188408292213,0.669509664611456,-67921.709560568
"95%",0.0445383685673243,0.0213598935211893,0.00278381588088396,0.90251789290358,0.669823379828935,-67921.5606961542
"97.5%",0.0445686692209664,0.0213875153693457,0.00335175459443434,0.907305741547545,0.670391032355615,-67921.3461064031
"100%",0.0447148924887186,0.0215613397861902,0.00926339958788642,0.937350945064265,0.673672551275898,-67920.8354817905
