"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0495426550441341,0.00213650708844277,1.17878633483415e-05,0.154561316579335,0.508068953055292,-21887.2628622113
"Std.",0.000133347345484558,0.00012476827261193,1.19254371161129e-05,0.0151789497211781,0.00171409186561563,1.71930997926091
"Acceptance ratio",0.28698,0.1142,0.13172,0.25998,0.16428,0.65928
"0%",0.0489120451543529,0.00163345453849849,5.58891816695819e-09,0.104514902519715,0.500654396687721,-21902.0510020184
"2.5%",0.0492844256801502,0.00189317237111808,3.00933614595985e-07,0.126223843374138,0.504756936690354,-21891.4922783251
"5%",0.0493213113314372,0.00193518196602634,5.52514002831021e-07,0.130519942557737,0.50531192628528,-21890.5144181083
"7.5%",0.0493484209103574,0.00196149533112501,9.18048489888229e-07,0.133469819115764,0.50564092391351,-21889.9754543748
"10%",0.0493700440749429,0.00197976857349894,1.29353863410471e-06,0.135660377507763,0.505889599292163,-21889.5639409576
"12.5%",0.0493881734512383,0.00199156305689003,1.70031615288176e-06,0.137331986657108,0.506115810116379,-21889.2270273854
"15%",0.0494038441593552,0.00200649477310055,2.01287408267314e-06,0.1388755677906,0.506275221577279,-21888.9467427097
"17.5%",0.0494186579326134,0.00201954356948438,2.37967716156221e-06,0.140290789464931,0.506465130179176,-21888.7102213573
"20%",0.0494309547521488,0.00203226551196128,2.71571834143177e-06,0.141589048458395,0.506608997376906,-21888.4957529181
"22.5%",0.0494419263106409,0.00204270090850083,3.0908798420151e-06,0.142810030016622,0.506743328262851,-21888.3194992481
"25%",0.0494529166325465,0.00205144565131568,3.43323339544106e-06,0.143883328361442,0.506882107342285,-21888.1552707222
"27.5%",0.0494629985117777,0.00206193604034281,3.75251109666149e-06,0.145071187482713,0.507020688952961,-21888.0016491707
"30%",0.0494726903833487,0.00207132065849628,4.22570777561301e-06,0.146237832682273,0.50715480234856,-21887.8624769814
"32.5%",0.0494827213513578,0.00207808031851144,4.69377641606624e-06,0.14728685378922,0.507279337418207,-21887.7223600476
"35%",0.0494908309027798,0.00208682245954285,5.11454724946019e-06,0.148272402383517,0.507396178600561,-21887.5956243319
"37.5%",0.0495005943534012,0.00209348150838035,5.5240365101728e-06,0.14919927629913,0.507516845133782,-21887.4773782474
"40%",0.0495109406331353,0.00210294565325498,6.00419726615132e-06,0.150202985858643,0.507632095760116,-21887.3611566226
"42.5%",0.0495195432362283,0.00211148990551438,6.49411377195953e-06,0.151190752232586,0.507734269605712,-21887.2476672945
"45%",0.0495286669354573,0.00212024400431331,7.04789357407334e-06,0.152168426530089,0.507843212768165,-21887.1451204561
"47.5%",0.0495369545558821,0.00212748031194834,7.62514360416988e-06,0.153039217120465,0.507947909550245,-21887.0438186895
"50%",0.0495446882476063,0.00213654838136443,8.23165361559647e-06,0.153951218532206,0.50805700175692,-21886.9442161444
"52.5%",0.0495536131261947,0.00214337282414164,8.8480080067919e-06,0.154869176089734,0.508165070774335,-21886.8458745661
"55%",0.0495610925967288,0.0021499386342294,9.45514974916568e-06,0.15584030494562,0.508254838748965,-21886.7518720626
"57.5%",0.0495701430612417,0.00215850998463473,1.00110996941107e-05,0.156852211710249,0.508351487252461,-21886.6590868884
"60%",0.0495778381578426,0.00216625744557196,1.05899688833347e-05,0.157750819053743,0.508476560309302,-21886.5643666614
"62.5%",0.0495874047055182,0.00217459131626774,1.14146235492763e-05,0.158868812276975,0.508581296982428,-21886.4705665584
"65%",0.0495959439876953,0.00218357830150548,1.20641321062129e-05,0.159998482268526,0.508697809835268,-21886.3754757384
"67.5%",0.0496046550563746,0.00219226383944925,1.2960017985585e-05,0.161071144590303,0.508815998699736,-21886.2826552918
"70%",0.0496140898229542,0.0022004783264925,1.39033710884699e-05,0.162110168474882,0.508945470226606,-21886.1864305764
"72.5%",0.0496224398789402,0.00220811944487997,1.49301692050299e-05,0.1632895957832,0.509061971246233,-21886.0977083335
"75%",0.049633444740717,0.00221861336013581,1.60164671441033e-05,0.164483218865875,0.509211306285318,-21885.9999052685
"77.5%",0.049644360695934,0.00223091797084474,1.72550540581886e-05,0.165738939619343,0.509366372871326,-21885.9100552877
"80%",0.0496548480433783,0.00224259341956031,1.87059115831276e-05,0.167087970471907,0.509506894146226,-21885.8078011821
"82.5%",0.0496660805052429,0.00225526701403614,2.05065728859981e-05,0.168677626446631,0.509674220669236,-21885.7096457018
"85%",0.0496793085209641,0.00226916961574564,2.23627609033073e-05,0.170269830499321,0.509808523929183,-21885.6067726496
"87.5%",0.0496948195580726,0.00227920813017423,2.44972097142127e-05,0.171914958600161,0.510008844758467,-21885.5024986542
"90%",0.0497118899247277,0.00229828619601564,2.72349606729923e-05,0.174213741627755,0.51025411552438,-21885.3826431623
"92.5%",0.0497319614066531,0.00231981580146254,3.05119241396213e-05,0.17701898386411,0.510555565547497,-21885.2695254134
"95%",0.0497607206186821,0.00234268123488751,3.54391017686989e-05,0.180344203957606,0.510962095934908,-21885.1269570363
"97.5%",0.0497984829132113,0.0023812962416595,4.3145945032678e-05,0.186216670043954,0.511503985708958,-21884.9254889926
"100%",0.0500268568918426,0.00270590897103869,0.000112150305295146,0.22232635443219,0.514962957016056,-21884.4167348778
