pos	5pC>T
1	0.00484921307570995
2	0.0136537411250683
3	0.00780282387911816
4	0.0117217273895337
5	0.0102006386696391
6	0.0134472906584767
7	0.015588415454457
8	0.0124410014364868
9	0.0138979235717457
10	0.0156990839375427
11	0.012007495188899
12	0.0136000199267691
13	0.0136983436506609
14	0.0158834124774849
15	0.0151352371169679
16	0.0159108557651058
17	0.0139995029122856
18	0.0149076582393248
19	0.0133509710524491
20	0.0127170608543309
21	0.0140553344293502
22	0.0162753283126573
23	0.0167260704527148
24	0.0172540381791483
25	0.0148955137241894
