"","Position","C.T","G.A"
"1",1,0.0577787536702324,0.0604225001070532
"2",2,0.0651535463634944,0.0652473307010344
"3",3,0.0700893789849746,0.0705251788395439
"4",4,0.0753990719394797,0.0738194049483342
"5",5,0.0802716636557689,0.0761930491947199
"6",6,0.0830623288304388,0.0795032540153269
"7",7,0.084067959042816,0.0836349191671032
"8",8,0.0837104891707377,0.0883008226046426
"9",9,0.084974011915914,0.0907108252606612
"10",10,0.0872450033186435,0.0915830535340368
"11",11,0.0898605337922644,0.0916446167994879
"12",12,0.0933714099837477,0.0904140077759112
"13",-12,0.0899877584951309,0.0937432299290984
"14",-11,0.0926269823387089,0.0889144776708069
"15",-10,0.0939148902128252,0.0849813841576991
"16",-9,0.0932527321746202,0.0825131792817356
"17",-8,0.0908450989464632,0.0812360365483499
"18",-7,0.0870721823315399,0.0806541691077242
"19",-6,0.083466921377386,0.079101360789929
"20",-5,0.0797401288644258,0.0767205486629525
"21",-4,0.0746407695536699,0.0745675040206737
"22",-3,0.0675783396828075,0.0729824869721607
"23",-2,0.0600848670424876,0.0701846334899855
"24",-1,0.0533422812531501,0.0647266837694488
