pos	3pG>A
1	0.0118411906283023
2	0.0148108136364032
3	0.0106086779798801
4	0.0108353086353992
5	0.0102747104767035
6	0.0138806800403296
7	0.0143480699786138
8	0.0118443180586717
9	0.0138656680769756
10	0.0143411590437021
11	0.0154569780081947
12	0.0166262526555224
13	0.0152930883639545
14	0.0150799057294333
15	0.0149967286862147
16	0.0163297011543856
17	0.0146789149914814
18	0.0172423469277626
19	0.0147855253930838
20	0.016001207005662
21	0.0184443219356771
22	0.0174878298347338
23	0.0166285902158977
24	0.0158790457377298
25	0.01872032778975
