"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0514463700765952,0.00375400226174841,9.8172702951092e-06,0.152177351325847,0.478297504937302,-17182.7369808482
"Std.",0.000124329150741779,0.000122125981015052,9.7625904430293e-06,0.0102537509276038,0.00147370201845348,1.74050428956
"Acceptance ratio",0.27196,0.10792,0.10758,0.16982,0.2657,0.64394
"0%",0.0509248527098599,0.00327282741674525,7.66034354807498e-09,0.114352830256839,0.472821767686691,-17196.9662329802
"2.5%",0.051204585657377,0.0035139915024764,3.38446386540015e-07,0.132819255622183,0.475389462124305,-17186.9775709358
"5%",0.051241969410911,0.00355089327404578,5.63635979804645e-07,0.135581727501671,0.475881263866117,-17186.0849842943
"7.5%",0.0512659265552206,0.00357390540214426,8.28528708519335e-07,0.137694084458949,0.476181381456655,-17185.4746645898
"10%",0.0512858676457111,0.00359667479623789,1.10837905945574e-06,0.139398427221514,0.476378586590986,-17185.0579505589
"12.5%",0.0513026187042761,0.00361455999417285,1.44733419439761e-06,0.140532849685414,0.476590970590323,-17184.7112660944
"15%",0.0513179563815737,0.00362815610439902,1.6606114044052e-06,0.141468802983816,0.47676183594146,-17184.4433301086
"17.5%",0.0513314406741052,0.00364077624271738,1.9104999597556e-06,0.142475520444007,0.476927850528868,-17184.2210103759
"20%",0.0513418159490743,0.00365049044037303,2.13537813503455e-06,0.143473853935583,0.477064708298342,-17184.0206491202
"22.5%",0.0513517184206981,0.00366256514040644,2.4304174735715e-06,0.144330150576822,0.477186745695933,-17183.8250380465
"25%",0.0513627828615277,0.00367402654341262,2.77377028322542e-06,0.145052421014737,0.477306545825437,-17183.6566318818
"27.5%",0.0513724242475159,0.00368279392679252,3.13091802767746e-06,0.145729412024404,0.477414145620893,-17183.5044311298
"30%",0.051381408323927,0.00369144305702036,3.52296565626431e-06,0.146496831754464,0.477520794457393,-17183.3735835794
"32.5%",0.0513904455243692,0.00370044150585953,3.89905222334659e-06,0.147256918492911,0.477618364230506,-17183.2337839862
"35%",0.0513982198676361,0.00370809895798,4.27289660591165e-06,0.147924046005436,0.477736022841916,-17183.1047852188
"37.5%",0.051406573303815,0.00371609976945137,4.7085403611945e-06,0.148599898120186,0.477823465137151,-17182.9746105665
"40%",0.0514160696591424,0.00372379557583538,5.16232538637431e-06,0.149236306848897,0.477922654638661,-17182.8583070584
"42.5%",0.0514240415023936,0.00373053590824687,5.65110385070111e-06,0.149925325894892,0.478013518756183,-17182.7392483532
"45%",0.0514309264831944,0.00373676631850144,6.01508771156073e-06,0.150565240498045,0.478107518734294,-17182.6221962497
"47.5%",0.0514392230240812,0.00374366486467,6.56126802672242e-06,0.151313555498044,0.478200088347401,-17182.5176191053
"50%",0.0514467890994404,0.00375164494020437,7.02463708155217e-06,0.151962991077884,0.478279772960287,-17182.4117917393
"52.5%",0.0514538132364654,0.00375994268332466,7.42579598169416e-06,0.152648131399907,0.478374371705862,-17182.3132310182
"55%",0.0514629180744149,0.00376696894784466,7.85783778836713e-06,0.153283260227972,0.478468580961783,-17182.2124857996
"57.5%",0.05147068830171,0.00377624513192468,8.38016357474096e-06,0.153918710685552,0.478562512292705,-17182.115920822
"60%",0.0514785040254611,0.00378375991803391,8.95554633033194e-06,0.154597689437514,0.478664793109726,-17182.0198506751
"62.5%",0.0514873019750557,0.0037931270687393,9.56501584240531e-06,0.155119669141734,0.47876550463957,-17181.9269971177
"65%",0.0514952499173395,0.00380042747065884,1.0239411401935e-05,0.155908701614878,0.478846589540125,-17181.8324047458
"67.5%",0.0515037619130271,0.00380894058325373,1.10118510398885e-05,0.156640952051045,0.478955912740878,-17181.7381759668
"70%",0.051511721837731,0.00381710005695786,1.17989470557465e-05,0.157377192638644,0.479064956453352,-17181.644311806
"72.5%",0.0515204713296508,0.00382470887202358,1.25710695174987e-05,0.158317410944348,0.479163875885205,-17181.5457261003
"75%",0.0515294284915806,0.00383447628939984,1.36455744328497e-05,0.159185216607158,0.479289073578388,-17181.4553643258
"77.5%",0.0515400458580954,0.00384496593448533,1.45655368957294e-05,0.160001947471133,0.479412231581877,-17181.3566591877
"80%",0.0515499239106328,0.00385464013226444,1.56717054042121e-05,0.16081862080431,0.479541624603379,-17181.2564870864
"82.5%",0.0515615414330104,0.00386746985829807,1.71423446163921e-05,0.161787763550529,0.479676081661221,-17181.1503653055
"85%",0.051574826207574,0.00387958466292654,1.8786909174462e-05,0.162769416746192,0.479826340242953,-17181.045138625
"87.5%",0.0515883979421763,0.00389207072384803,2.04639382772581e-05,0.164058038648529,0.480005746140675,-17180.9353165201
"90%",0.0516049764338543,0.00390834408944678,2.21970104725677e-05,0.165477897363047,0.480199232965727,-17180.8203456557
"92.5%",0.0516241818475161,0.00392629818641565,2.49984367949957e-05,0.167074394467097,0.480441256025962,-17180.7043450934
"95%",0.0516537295262801,0.00395679416486497,2.89690011889285e-05,0.169466371630341,0.480718566282538,-17180.5591094565
"97.5%",0.0516895590733624,0.0039989999626171,3.60507629130908e-05,0.173007731407977,0.481197050267008,-17180.3623953228
"100%",0.0518902614303087,0.00426618522527701,0.000106195521876621,0.191847043740304,0.484055976949636,-17179.7819405891
