pos	5pC>T
1	0.00434204349867
2	0.0181656709187793
3	0.00866888852464988
4	0.0138063614120937
5	0.0119265824691792
6	0.0172219950940311
7	0.0178695976334207
8	0.0145446698316789
9	0.016808561861198
10	0.0188540878122634
11	0.0128931017664398
12	0.0155000207219528
13	0.0143748655046266
14	0.0170661803022408
15	0.0171916010498688
16	0.0163620382682383
17	0.0173976478910602
18	0.0167482079872568
19	0.0153585495192202
20	0.0142032085561497
21	0.0170099280607786
22	0.0196910428959756
23	0.0205128205128205
24	0.0182062923501631
25	0.0171623214987554
